verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
prove,p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: Karen asks: Did Deborah prove that Josh learned to ride a bike yesterday? Question: Does Karen believe that Josh didn't learn to ride a bike yesterday?,Karen asks: Did Deborah prove that Josh learned to ride a bike yesterday?,Does Karen believe that Josh learned to ride a bike yesterday?,Does Karen believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.02877047983464,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-9.0883464e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-9.0883464e-07), TopLogprob(token='1', bytes=[49], logprob=-13.998685), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.76383), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.319801), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.642881)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.56296), TopLogprob(token='\n', bytes=[10], logprob=-19.393581), TopLogprob(token='-', bytes=[45], logprob=-20.295382), TopLogprob(token='<|end|>', bytes=None, logprob=-20.566807)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.028769571, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.028769571), TopLogprob(token='50', bytes=[53, 48], logprob=-3.954341), TopLogprob(token='6', bytes=[54], logprob=-5.182006), TopLogprob(token='4', bytes=[52], logprob=-6.983989), TopLogprob(token='7', bytes=[55], logprob=-8.070888)])]"
reveal,p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: George asks: Did Emily reveal that Josh learned to ride a bike yesterday? Question: Does George believe that Josh didn't learn to ride a bike yesterday?,George asks: Did Emily reveal that Josh learned to ride a bike yesterday?,Does George believe that Josh learned to ride a bike yesterday?,Does George believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.1515607337043,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1737043e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1737043e-06), TopLogprob(token='1', bytes=[49], logprob=-12.728831), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.444862), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.619095), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.967388)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-18.030834), TopLogprob(token=',', bytes=[44], logprob=-18.879276), TopLogprob(token='\n', bytes=[10], logprob=-19.9756), TopLogprob(token='-', bytes=[45], logprob=-20.895628)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.15155756, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.15155756), TopLogprob(token='50', bytes=[53, 48], logprob=-2.560348), TopLogprob(token='6', bytes=[54], logprob=-3.781137), TopLogprob(token='4', bytes=[52], logprob=-4.336534), TopLogprob(token='60', bytes=[54, 48], logprob=-5.792196)])]"
say,p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: Ashley asks: Did Emily say that Josh learned to ride a bike yesterday? Question: Does Ashley believe that Josh didn't learn to ride a bike yesterday?,Ashley asks: Did Emily say that Josh learned to ride a bike yesterday?,Does Ashley believe that Josh learned to ride a bike yesterday?,Does Ashley believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.0651826180384,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.0280384e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.0280384e-06), TopLogprob(token='1', bytes=[49], logprob=-13.820699), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.87509), TopLogprob(token='-', bytes=[45], logprob=-18.752008), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.793856)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.06955), TopLogprob(token='\n', bytes=[10], logprob=-19.675373), TopLogprob(token='<|end|>', bytes=None, logprob=-20.660234), TopLogprob(token='-', bytes=[45], logprob=-20.83339)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.06518159, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.06518159), TopLogprob(token='6', bytes=[54], logprob=-3.4972913), TopLogprob(token='50', bytes=[53, 48], logprob=-4.100115), TopLogprob(token='4', bytes=[52], logprob=-5.9295673), TopLogprob(token='7', bytes=[55], logprob=-6.2447987)])]"
see,p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: George asks: Did Ronald see that Josh learned to ride a bike yesterday? Question: Does George believe that Josh didn't learn to ride a bike yesterday?,George asks: Did Ronald see that Josh learned to ride a bike yesterday?,Does George believe that Josh learned to ride a bike yesterday?,Does George believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.16763374059390002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.5313153e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.5313153e-06), TopLogprob(token='1', bytes=[49], logprob=-12.623735), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.319832), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.33348), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.41764)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-2.3392786e-06, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-2.3392786e-06), TopLogprob(token='<|end|>', bytes=None, logprob=-12.972498), TopLogprob(token=',', bytes=[44], logprob=-21.225546), TopLogprob(token='-', bytes=[45], logprob=-21.64432), TopLogprob(token='\n', bytes=[10], logprob=-22.688942)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.16762787, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.16762787), TopLogprob(token='50', bytes=[53, 48], logprob=-2.3265157), TopLogprob(token='4', bytes=[52], logprob=-4.431227), TopLogprob(token='6', bytes=[54], logprob=-4.5412793), TopLogprob(token='75', bytes=[55, 53], logprob=-5.6269917)])]"
suggest,p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: Kevin asks: Did Michelle suggest that Josh learned to ride a bike yesterday? Question: Does Kevin believe that Josh didn't learn to ride a bike yesterday?,Kevin asks: Did Michelle suggest that Josh learned to ride a bike yesterday?,Does Kevin believe that Josh learned to ride a bike yesterday?,Does Kevin believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.423621902739,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.0802739e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.0802739e-05), TopLogprob(token='1', bytes=[49], logprob=-11.438655), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.327053), TopLogprob(token='We', bytes=[87, 101], logprob=-18.2817), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.348791)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.898924), TopLogprob(token='\n', bytes=[10], logprob=-18.340391), TopLogprob(token='<|end|>', bytes=None, logprob=-19.651358), TopLogprob(token='-', bytes=[45], logprob=-20.663363)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.4236111, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.4236111), TopLogprob(token='6', bytes=[54], logprob=-1.9641213), TopLogprob(token='50', bytes=[53, 48], logprob=-2.6629434), TopLogprob(token='7', bytes=[55], logprob=-3.9265084), TopLogprob(token='75', bytes=[55, 53], logprob=-4.018946)])]"
think,p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: Paul asks: Does Rebecca think that Josh learned to ride a bike yesterday? Question: Does Paul believe that Josh didn't learn to ride a bike yesterday?,Paul asks: Does Rebecca think that Josh learned to ride a bike yesterday?,Does Paul believe that Josh learned to ride a bike yesterday?,Does Paul believe that Josh didn't learn to ride a bike yesterday?,0.95,-0.77597032011265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0067583565, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0067583565), TopLogprob(token='1', bytes=[49], logprob=-5.000363), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.621368), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-17.99486), TopLogprob(token='-', bytes=[45], logprob=-18.289995)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-1.9361265e-07), TopLogprob(token=',', bytes=[44], logprob=-16.613224), TopLogprob(token='<|end|>', bytes=None, logprob=-18.567976), TopLogprob(token='\n', bytes=[10], logprob=-21.14132), TopLogprob(token=' .', bytes=[32, 46], logprob=-22.748167)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.76921177, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.76921177), TopLogprob(token='90', bytes=[57, 48], logprob=-1.9379816), TopLogprob(token='99', bytes=[57, 57], logprob=-2.181985), TopLogprob(token='9', bytes=[57], logprob=-2.444251), TopLogprob(token='85', bytes=[56, 53], logprob=-2.448926)])]"
acknowledge,p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Cynthia asks: Did Gary acknowledge that Owen shoveled snow last winter? Question: Does Cynthia believe that Owen didn't shovel snow last winter?,Cynthia asks: Did Gary acknowledge that Owen shoveled snow last winter?,Does Cynthia believe that Owen shoveled snow last winter?,Does Cynthia believe that Owen didn't shovel snow last winter?,0.5,-0.19646118450070002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.0545007e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.0545007e-06), TopLogprob(token='1', bytes=[49], logprob=-12.743447), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.756084), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.27277), TopLogprob(token='-', bytes=[45], logprob=-18.54899)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.101807), TopLogprob(token='\n', bytes=[10], logprob=-17.901764), TopLogprob(token='<|end|>', bytes=None, logprob=-18.146915), TopLogprob(token='-', bytes=[45], logprob=-19.613216)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.19645813, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.19645813), TopLogprob(token='50', bytes=[53, 48], logprob=-2.8060696), TopLogprob(token='6', bytes=[54], logprob=-3.2027104), TopLogprob(token='7', bytes=[55], logprob=-4.128309), TopLogprob(token='75', bytes=[55, 53], logprob=-4.3416286)])]"
admit,p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Ashley asks: Did Ryan admit that Owen shoveled snow last winter? Question: Does Ashley believe that Owen didn't shovel snow last winter?,Ashley asks: Did Ryan admit that Owen shoveled snow last winter?,Does Ashley believe that Owen shoveled snow last winter?,Does Ashley believe that Owen didn't shovel snow last winter?,0.5,-0.45237366249100003,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-2.8802491e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-2.8802491e-05), TopLogprob(token='1', bytes=[49], logprob=-10.456318), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.859129), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.019566), TopLogprob(token='-', bytes=[45], logprob=-18.465555)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.113745), TopLogprob(token='<|end|>', bytes=None, logprob=-18.694492), TopLogprob(token='\n', bytes=[10], logprob=-19.060108), TopLogprob(token='-', bytes=[45], logprob=-21.053314)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.45234486, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.45234486), TopLogprob(token='6', bytes=[54], logprob=-2.289936), TopLogprob(token='7', bytes=[55], logprob=-2.7959442), TopLogprob(token='50', bytes=[53, 48], logprob=-2.9816437), TopLogprob(token='8', bytes=[56], logprob=-3.1759682)])]"
announce,p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: George asks: Did Jeffrey announce that Owen shoveled snow last winter? Question: Does George believe that Owen didn't shovel snow last winter?,George asks: Did Jeffrey announce that Owen shoveled snow last winter?,Does George believe that Owen shoveled snow last winter?,Does George believe that Owen didn't shovel snow last winter?,0.5,-0.005500742631,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-7.89631e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-7.89631e-07), TopLogprob(token='1', bytes=[49], logprob=-14.465047), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.539234), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-16.647152), TopLogprob(token='We', bytes=[87, 101], logprob=-16.72316)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-18.393452), TopLogprob(token=',', bytes=[44], logprob=-19.310898), TopLogprob(token='\n', bytes=[10], logprob=-22.367575), TopLogprob(token='-', bytes=[45], logprob=-22.37021)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.005499953, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.005499953), TopLogprob(token='50', bytes=[53, 48], logprob=-5.2713118), TopLogprob(token='6', bytes=[54], logprob=-8.488423), TopLogprob(token='7', bytes=[55], logprob=-10.441176), TopLogprob(token='4', bytes=[52], logprob=-10.652808)])]"
annoyed,p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Daniel asks: Is Rebecca annoyed that Owen shoveled snow last winter? Question: Does Daniel believe that Owen didn't shovel snow last winter?,Daniel asks: Is Rebecca annoyed that Owen shoveled snow last winter?,Does Daniel believe that Owen shoveled snow last winter?,Does Daniel believe that Owen didn't shovel snow last winter?,0.5,-1.1612440245859998,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0020560469, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0020560469), TopLogprob(token='1', bytes=[49], logprob=-6.188114), TopLogprob(token='-', bytes=[45], logprob=-17.032152), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.064264), TopLogprob(token='No', bytes=[78, 111], logprob=-17.09298)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-2.577686e-06, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-2.577686e-06), TopLogprob(token='<|end|>', bytes=None, logprob=-12.879487), TopLogprob(token=',', bytes=[44], logprob=-19.285883), TopLogprob(token='\n', bytes=[10], logprob=-20.999163), TopLogprob(token='+', bytes=[43], logprob=-22.005264)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-1.1591854, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-1.1591854), TopLogprob(token='8', bytes=[56], logprob=-1.7610874), TopLogprob(token='9', bytes=[57], logprob=-2.145996), TopLogprob(token='75', bytes=[55, 53], logprob=-2.6036568), TopLogprob(token='7', bytes=[55], logprob=-2.6504326)])]"
right,p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Donna asks: Is Jonathan right that Owen shoveled snow last winter? Question: Does Donna believe that Owen didn't shovel snow last winter?,Donna asks: Is Jonathan right that Owen shoveled snow last winter?,Does Donna believe that Owen shoveled snow last winter?,Does Donna believe that Owen didn't shovel snow last winter?,0.5,-0.0475628184457,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.2664457e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.2664457e-06), TopLogprob(token='1', bytes=[49], logprob=-13.723079), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.215382), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.36777), TopLogprob(token='We', bytes=[87, 101], logprob=-18.194788)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.13078), TopLogprob(token='\n', bytes=[10], logprob=-18.907574), TopLogprob(token='<|end|>', bytes=None, logprob=-19.909698), TopLogprob(token='-', bytes=[45], logprob=-19.92152)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.047561552, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.047561552), TopLogprob(token='50', bytes=[53, 48], logprob=-3.2789211), TopLogprob(token='6', bytes=[54], logprob=-5.289364), TopLogprob(token='7', bytes=[55], logprob=-6.841259), TopLogprob(token='75', bytes=[55, 53], logprob=-6.949169)])]"
confess,p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Betty asks: Did Gary confess that Owen shoveled snow last winter? Question: Does Betty believe that Owen didn't shovel snow last winter?,Betty asks: Did Gary confess that Owen shoveled snow last winter?,Does Betty believe that Owen shoveled snow last winter?,Does Betty believe that Owen didn't shovel snow last winter?,0.5,-0.0904421340705,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.50940705e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.50940705e-05), TopLogprob(token='1', bytes=[49], logprob=-11.110077), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.558485), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.050638), TopLogprob(token='-', bytes=[45], logprob=-18.448622)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-17.00542), TopLogprob(token=',', bytes=[44], logprob=-20.091846), TopLogprob(token='\n', bytes=[10], logprob=-22.435484), TopLogprob(token='-', bytes=[45], logprob=-22.96429)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.09042704, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.09042704), TopLogprob(token='50', bytes=[53, 48], logprob=-3.3078666), TopLogprob(token='6', bytes=[54], logprob=-3.6063972), TopLogprob(token='7', bytes=[55], logprob=-5.092157), TopLogprob(token='8', bytes=[56], logprob=-5.5447936)])]"
