verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
right,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Betty asks: Is Nicholas right that Zoe didn't calculate the tip? Question: Is Betty certain that Zoe didn't calculate the tip?,Betty asks: Is Nicholas right that Zoe didn't calculate the tip?,Is Betty certain that Zoe didn't calculate the tip?,Is Betty certain that Zoe calculated the tip?,0.5,-0.1339580471,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.429756), TopLogprob(token='No', bytes=[78, 111], logprob=-17.973658), TopLogprob(token='-', bytes=[45], logprob=-20.157192), TopLogprob(token=' ', bytes=[32], logprob=-20.35136)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0013689271, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0013689271), TopLogprob(token='<|end|>', bytes=None, logprob=-6.594421), TopLogprob(token='\n', bytes=[10], logprob=-19.448303), TopLogprob(token='<|end|>', bytes=None, logprob=-19.91946), TopLogprob(token=',', bytes=[44], logprob=-23.578419)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.13258912, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.13258912), TopLogprob(token='4', bytes=[52], logprob=-3.8538873), TopLogprob(token='3', bytes=[51], logprob=-3.9135778), TopLogprob(token='50', bytes=[53, 48], logprob=-3.984537), TopLogprob(token='25', bytes=[50, 53], logprob=-4.158617)])]"
confess,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Edward asks: Did Amanda confess that Zoe didn't calculate the tip? Question: Is Edward certain that Zoe didn't calculate the tip?,Edward asks: Did Amanda confess that Zoe didn't calculate the tip?,Is Edward certain that Zoe didn't calculate the tip?,Is Edward certain that Zoe calculated the tip?,0.5,-0.0607919334273,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-6.704273e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-6.704273e-07), TopLogprob(token='1', bytes=[49], logprob=-14.408547), TopLogprob(token='No', bytes=[78, 111], logprob=-17.615196), TopLogprob(token=' ', bytes=[32], logprob=-19.943436), TopLogprob(token='-', bytes=[45], logprob=-19.977657)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.007842971, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.007842971), TopLogprob(token='<|end|>', bytes=None, logprob=-4.85207), TopLogprob(token='\n', bytes=[10], logprob=-16.757462), TopLogprob(token='<|end|>', bytes=None, logprob=-19.130367), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-21.146626)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.052948292, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.052948292), TopLogprob(token='50', bytes=[53, 48], logprob=-3.187525), TopLogprob(token='4', bytes=[52], logprob=-5.861502), TopLogprob(token='6', bytes=[54], logprob=-6.0648885), TopLogprob(token='01', bytes=[48, 49], logprob=-7.7628903)])]"
confirm,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Jennifer asks: Did Emily confirm that Zoe didn't calculate the tip? Question: Is Jennifer certain that Zoe didn't calculate the tip?,Jennifer asks: Did Emily confirm that Zoe didn't calculate the tip?,Is Jennifer certain that Zoe didn't calculate the tip?,Is Jennifer certain that Zoe calculated the tip?,0.5,-0.10919260891633001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1281633e-07), TopLogprob(token='1', bytes=[49], logprob=-15.054405), TopLogprob(token='No', bytes=[78, 111], logprob=-18.172604), TopLogprob(token='-', bytes=[45], logprob=-20.127483), TopLogprob(token=' ', bytes=[32], logprob=-20.525696)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0010637711, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0010637711), TopLogprob(token='<|end|>', bytes=None, logprob=-6.8465304), TopLogprob(token='\n', bytes=[10], logprob=-20.067497), TopLogprob(token='<|end|>', bytes=None, logprob=-20.603456), TopLogprob(token=',', bytes=[44], logprob=-24.401594)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.108128525, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.108128525), TopLogprob(token='50', bytes=[53, 48], logprob=-3.1629515), TopLogprob(token='4', bytes=[52], logprob=-3.694581), TopLogprob(token='6', bytes=[54], logprob=-4.8110666), TopLogprob(token='3', bytes=[51], logprob=-5.175515)])]"
demonstrate,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Edward asks: Did Laura demonstrate that Zoe didn't calculate the tip? Question: Is Edward certain that Zoe didn't calculate the tip?,Edward asks: Did Laura demonstrate that Zoe didn't calculate the tip?,Is Edward certain that Zoe didn't calculate the tip?,Is Edward certain that Zoe calculated the tip?,0.5,-0.08547757724265001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-15.719368), TopLogprob(token='No', bytes=[78, 111], logprob=-18.57087), TopLogprob(token='-', bytes=[45], logprob=-19.490845), TopLogprob(token=' ', bytes=[32], logprob=-20.214283)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00094350363, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00094350363), TopLogprob(token='<|end|>', bytes=None, logprob=-6.9663787), TopLogprob(token='\n', bytes=[10], logprob=-19.410704), TopLogprob(token='<|end|>', bytes=None, logprob=-20.47637), TopLogprob(token='\x1d', bytes=[29], logprob=-24.051542)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.08453388, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.08453388), TopLogprob(token='50', bytes=[53, 48], logprob=-3.1231577), TopLogprob(token='4', bytes=[52], logprob=-4.2437096), TopLogprob(token='6', bytes=[54], logprob=-4.9458847), TopLogprob(token='45', bytes=[52, 53], logprob=-6.3682213)])]"
discover,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Karen asks: Did Jason discover that Zoe didn't calculate the tip? Question: Is Karen certain that Zoe didn't calculate the tip?,Karen asks: Did Jason discover that Zoe didn't calculate the tip?,Is Karen certain that Zoe didn't calculate the tip?,Is Karen certain that Zoe calculated the tip?,0.5,-0.03133418141633,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1281633e-07), TopLogprob(token='1', bytes=[49], logprob=-15.277954), TopLogprob(token='No', bytes=[78, 111], logprob=-17.497402), TopLogprob(token='-', bytes=[45], logprob=-20.12482), TopLogprob(token=' ', bytes=[32], logprob=-20.559334)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0009986326, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0009986326), TopLogprob(token='<|end|>', bytes=None, logprob=-6.9096174), TopLogprob(token='\n', bytes=[10], logprob=-19.451931), TopLogprob(token='<|end|>', bytes=None, logprob=-20.671167), TopLogprob(token=',', bytes=[44], logprob=-24.132338)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.030335236, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.030335236), TopLogprob(token='50', bytes=[53, 48], logprob=-4.1459074), TopLogprob(token='4', bytes=[52], logprob=-5.316985), TopLogprob(token='6', bytes=[54], logprob=-5.678767), TopLogprob(token='01', bytes=[48, 49], logprob=-7.386655)])]"
establish,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Betty asks: Did Stephanie establish that Zoe didn't calculate the tip? Question: Is Betty certain that Zoe didn't calculate the tip?,Betty asks: Did Stephanie establish that Zoe didn't calculate the tip?,Is Betty certain that Zoe didn't calculate the tip?,Is Betty certain that Zoe calculated the tip?,0.5,-0.13094152536365,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.5122365e-07), TopLogprob(token='1', bytes=[49], logprob=-14.506036), TopLogprob(token='No', bytes=[78, 111], logprob=-18.860493), TopLogprob(token='-', bytes=[45], logprob=-19.799374), TopLogprob(token='.', bytes=[46], logprob=-20.67294)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-8.244414e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-8.244414e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.40431), TopLogprob(token='\n', bytes=[10], logprob=-20.913343), TopLogprob(token='<|end|>', bytes=None, logprob=-21.276253), TopLogprob(token=',', bytes=[44], logprob=-23.6444)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.13085853, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.13085853), TopLogprob(token='50', bytes=[53, 48], logprob=-2.9116087), TopLogprob(token='4', bytes=[52], logprob=-3.6090689), TopLogprob(token='6', bytes=[54], logprob=-4.3212805), TopLogprob(token='3', bytes=[51], logprob=-5.593581)])]"
hear,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Lisa asks: Did Jonathan hear that Zoe didn't calculate the tip? Question: Is Lisa certain that Zoe didn't calculate the tip?,Lisa asks: Did Jonathan hear that Zoe didn't calculate the tip?,Is Lisa certain that Zoe didn't calculate the tip?,Is Lisa certain that Zoe calculated the tip?,0.5,-0.05806043954,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-7.266944e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-7.266944e-05), TopLogprob(token='1', bytes=[49], logprob=-9.535625), TopLogprob(token='No', bytes=[78, 111], logprob=-14.999527), TopLogprob(token='-', bytes=[45], logprob=-19.506159), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.882114)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0011029451, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0011029451), TopLogprob(token='<|end|>', bytes=None, logprob=-6.8103604), TopLogprob(token='\n', bytes=[10], logprob=-19.216778), TopLogprob(token='<|end|>', bytes=None, logprob=-19.590183), TopLogprob(token=',', bytes=[44], logprob=-23.073776)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.056884825, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.056884825), TopLogprob(token='50', bytes=[53, 48], logprob=-3.924202), TopLogprob(token='6', bytes=[54], logprob=-4.246805), TopLogprob(token='8', bytes=[56], logprob=-5.747322), TopLogprob(token='9', bytes=[57], logprob=-5.7499504)])]"
inform,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Brian asks: Did Timothy inform Jane that Zoe didn't calculate the tip? Question: Is Brian certain that Zoe didn't calculate the tip?,Brian asks: Did Timothy inform Jane that Zoe didn't calculate the tip?,Is Brian certain that Zoe didn't calculate the tip?,Is Brian certain that Zoe calculated the tip?,0.5,-0.052069717631000004,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-7.89631e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-7.89631e-07), TopLogprob(token='1', bytes=[49], logprob=-14.189094), TopLogprob(token='No', bytes=[78, 111], logprob=-16.728287), TopLogprob(token='-', bytes=[45], logprob=-19.372902), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-20.056602)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.029851263, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.029851263), TopLogprob(token='<|end|>', bytes=None, logprob=-3.5264218), TopLogprob(token='\n', bytes=[10], logprob=-16.013817), TopLogprob(token='<|end|>', bytes=None, logprob=-18.06633), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-22.131857)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.022217665, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.022217665), TopLogprob(token='50', bytes=[53, 48], logprob=-4.059863), TopLogprob(token='01', bytes=[48, 49], logprob=-6.6847677), TopLogprob(token='4', bytes=[52], logprob=-6.9139566), TopLogprob(token='00', bytes=[48, 48], logprob=-7.3856726)])]"
know,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Cynthia asks: Does Ryan know that Zoe didn't calculate the tip? Question: Is Cynthia certain that Zoe didn't calculate the tip?,Cynthia asks: Does Ryan know that Zoe didn't calculate the tip?,Is Cynthia certain that Zoe didn't calculate the tip?,Is Cynthia certain that Zoe calculated the tip?,0.99,-1.054979035493,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.14042547, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.14042547), TopLogprob(token='1', bytes=[49], logprob=-2.0327137), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-10.69752), TopLogprob(token='No', bytes=[78, 111], logprob=-11.596923), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.388887)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-2.2365493e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-2.2365493e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.711221), TopLogprob(token='\n', bytes=[10], logprob=-21.301807), TopLogprob(token='<|end|>', bytes=None, logprob=-22.086094), TopLogprob(token=',', bytes=[44], logprob=-22.261951)]), ChatCompletionTokenLogprob(token='99', bytes=[57, 57], logprob=-0.9145312, top_logprobs=[TopLogprob(token='99', bytes=[57, 57], logprob=-0.9145312), TopLogprob(token='5', bytes=[53], logprob=-1.8480735), TopLogprob(token='9', bytes=[57], logprob=-1.9041114), TopLogprob(token='8', bytes=[56], logprob=-2.6761565), TopLogprob(token='75', bytes=[55, 53], logprob=-2.7132697)])]"
pretend,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Dorothy asks: Did Ryan pretend that Zoe didn't calculate the tip? Question: Is Dorothy certain that Zoe didn't calculate the tip?,Dorothy asks: Did Ryan pretend that Zoe didn't calculate the tip?,Is Dorothy certain that Zoe didn't calculate the tip?,Is Dorothy certain that Zoe calculated the tip?,0.5,-0.04551298023464,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-9.0883464e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-9.0883464e-07), TopLogprob(token='1', bytes=[49], logprob=-14.048596), TopLogprob(token='No', bytes=[78, 111], logprob=-18.053375), TopLogprob(token='D', bytes=[68], logprob=-19.501629), TopLogprob(token='-', bytes=[45], logprob=-19.615126)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0012027314, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0012027314), TopLogprob(token='<|end|>', bytes=None, logprob=-6.723836), TopLogprob(token='<|end|>', bytes=None, logprob=-19.420717), TopLogprob(token='\n', bytes=[10], logprob=-19.72302), TopLogprob(token=',', bytes=[44], logprob=-22.855473)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.04430934, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.04430934), TopLogprob(token='50', bytes=[53, 48], logprob=-3.7308233), TopLogprob(token='4', bytes=[52], logprob=-5.5876403), TopLogprob(token='6', bytes=[54], logprob=-5.6693606), TopLogprob(token='3', bytes=[51], logprob=-6.45071)])]"
prove,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Tyler asks: Did Rebecca prove that Zoe didn't calculate the tip? Question: Is Tyler certain that Zoe didn't calculate the tip?,Tyler asks: Did Rebecca prove that Zoe didn't calculate the tip?,Is Tyler certain that Zoe didn't calculate the tip?,Is Tyler certain that Zoe calculated the tip?,0.5,-0.08577643035265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-15.998348), TopLogprob(token='No', bytes=[78, 111], logprob=-17.38618), TopLogprob(token=' ', bytes=[32], logprob=-19.653126), TopLogprob(token='-', bytes=[45], logprob=-19.801327)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00011498674, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00011498674), TopLogprob(token='<|end|>', bytes=None, logprob=-9.0717745), TopLogprob(token='\n', bytes=[10], logprob=-20.998201), TopLogprob(token='<|end|>', bytes=None, logprob=-21.098858), TopLogprob(token=',', bytes=[44], logprob=-23.648731)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.08566125, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.08566125), TopLogprob(token='50', bytes=[53, 48], logprob=-2.991833), TopLogprob(token='4', bytes=[52], logprob=-4.488581), TopLogprob(token='6', bytes=[54], logprob=-5.2465615), TopLogprob(token='45', bytes=[52, 53], logprob=-6.1713014)])]"
reveal,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Edward asks: Did Melissa reveal that Zoe didn't calculate the tip? Question: Is Edward certain that Zoe didn't calculate the tip?,Edward asks: Did Melissa reveal that Zoe didn't calculate the tip?,Is Edward certain that Zoe didn't calculate the tip?,Is Edward certain that Zoe calculated the tip?,0.5,-0.0393788852273,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-6.704273e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-6.704273e-07), TopLogprob(token='1', bytes=[49], logprob=-14.336442), TopLogprob(token='No', bytes=[78, 111], logprob=-18.063831), TopLogprob(token='-', bytes=[45], logprob=-19.577808), TopLogprob(token=' ', bytes=[32], logprob=-20.079731)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0010413828, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0010413828), TopLogprob(token='<|end|>', bytes=None, logprob=-6.8678093), TopLogprob(token='\n', bytes=[10], logprob=-19.143154), TopLogprob(token='<|end|>', bytes=None, logprob=-20.089678), TopLogprob(token='\x1d', bytes=[29], logprob=-23.870176)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.038336832, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.038336832), TopLogprob(token='50', bytes=[53, 48], logprob=-3.7985907), TopLogprob(token='6', bytes=[54], logprob=-5.123664), TopLogprob(token='4', bytes=[52], logprob=-5.4914923), TopLogprob(token='7', bytes=[55], logprob=-7.6553507)])]"
say,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Kimberly asks: Did Stephanie say that Zoe didn't calculate the tip? Question: Is Kimberly certain that Zoe didn't calculate the tip?,Kimberly asks: Did Stephanie say that Zoe didn't calculate the tip?,Is Kimberly certain that Zoe didn't calculate the tip?,Is Kimberly certain that Zoe calculated the tip?,0.5,-0.13985682765000002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-18.004128), TopLogprob(token='No', bytes=[78, 111], logprob=-19.02697), TopLogprob(token='-', bytes=[45], logprob=-20.170605), TopLogprob(token=' ', bytes=[32], logprob=-20.815794)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00041160765, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00041160765), TopLogprob(token='<|end|>', bytes=None, logprob=-7.7957263), TopLogprob(token='\n', bytes=[10], logprob=-19.76925), TopLogprob(token='<|end|>', bytes=None, logprob=-20.793331), TopLogprob(token=',', bytes=[44], logprob=-23.664207)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.13944522, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.13944522), TopLogprob(token='50', bytes=[53, 48], logprob=-3.3470411), TopLogprob(token='4', bytes=[52], logprob=-3.6508245), TopLogprob(token='3', bytes=[51], logprob=-4.3565855), TopLogprob(token='35', bytes=[51, 53], logprob=-4.4464903)])]"
