verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
prove,not_p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Karen asks: Did Jonathan prove that Frank didn't get a cat? Question: Is Karen certain that Frank didn't get a cat?,Karen asks: Did Jonathan prove that Frank didn't get a cat?,Is Karen certain that Frank didn't get a cat?,Is Karen certain that Frank got a cat?,0.85,-2.0586282189,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0004689226, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0004689226), TopLogprob(token='1', bytes=[49], logprob=-7.6886516), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.98329), TopLogprob(token=' ', bytes=[32], logprob=-13.179207), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-14.28289)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0072835963, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0072835963), TopLogprob(token='<|end|>', bytes=None, logprob=-4.9266543), TopLogprob(token='\n', bytes=[10], logprob=-13.267452), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.406145), TopLogprob(token=' ', bytes=[32], logprob=-13.5120735)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-2.0508757, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-2.0508757), TopLogprob(token='95', bytes=[57, 53], logprob=-2.0961866), TopLogprob(token='01', bytes=[48, 49], logprob=-2.2994223), TopLogprob(token='75', bytes=[55, 53], logprob=-2.4925337), TopLogprob(token='90', bytes=[57, 48], logprob=-3.0023546)])]"
reveal,not_p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Sandra asks: Did Jason reveal that Frank didn't get a cat? Question: Is Sandra certain that Frank didn't get a cat?,Sandra asks: Did Jason reveal that Frank didn't get a cat?,Is Sandra certain that Frank didn't get a cat?,Is Sandra certain that Frank got a cat?,0.95,-1.6073451246700001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0018603307, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0018603307), TopLogprob(token='1', bytes=[49], logprob=-6.293553), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.965741), TopLogprob(token=' ', bytes=[32], logprob=-12.945291), TopLogprob(token='I', bytes=[73], logprob=-14.726171)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00079009397, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00079009397), TopLogprob(token='<|end|>', bytes=None, logprob=-7.147078), TopLogprob(token='\n', bytes=[10], logprob=-14.008296), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.567757), TopLogprob(token=' ', bytes=[32], logprob=-14.753006)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.6046947, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.6046947), TopLogprob(token='85', bytes=[56, 53], logprob=-1.7064308), TopLogprob(token='75', bytes=[55, 53], logprob=-2.2952924), TopLogprob(token='90', bytes=[57, 48], logprob=-2.663384), TopLogprob(token='8', bytes=[56], logprob=-3.1380143)])]"
say,not_p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Kimberly asks: Did Jeffrey say that Frank didn't get a cat? Question: Is Kimberly certain that Frank didn't get a cat?,Kimberly asks: Did Jeffrey say that Frank didn't get a cat?,Is Kimberly certain that Frank didn't get a cat?,Is Kimberly certain that Frank got a cat?,0.85,-2.35880304566,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00061474356, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00061474356), TopLogprob(token='1', bytes=[49], logprob=-7.4527116), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.587306), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.011985), TopLogprob(token=' ', bytes=[32], logprob=-13.097554)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0033986021, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0033986021), TopLogprob(token='<|end|>', bytes=None, logprob=-5.687446), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.36454), TopLogprob(token='\n', bytes=[10], logprob=-13.828537), TopLogprob(token='<|end|>', bytes=None, logprob=-14.088953)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-2.3547897, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-2.3547897), TopLogprob(token='75', bytes=[55, 53], logprob=-2.3668041), TopLogprob(token='01', bytes=[48, 49], logprob=-2.5646744), TopLogprob(token='25', bytes=[50, 53], logprob=-2.6463833), TopLogprob(token='95', bytes=[57, 53], logprob=-2.7964535)])]"
see,not_p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Kimberly asks: Did Amanda see that Frank didn't get a cat? Question: Is Kimberly certain that Frank didn't get a cat?,Kimberly asks: Did Amanda see that Frank didn't get a cat?,Is Kimberly certain that Frank didn't get a cat?,Is Kimberly certain that Frank got a cat?,0.95,-1.50877519135,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00095445575, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00095445575), TopLogprob(token='1', bytes=[49], logprob=-6.9707975), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.713618), TopLogprob(token=' ', bytes=[32], logprob=-12.65734), TopLogprob(token='I', bytes=[73], logprob=-13.889661)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0007947356, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0007947356), TopLogprob(token='<|end|>', bytes=None, logprob=-7.141092), TopLogprob(token='\n', bytes=[10], logprob=-13.887405), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.304622), TopLogprob(token=' ', bytes=[32], logprob=-14.937904)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.507026, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.507026), TopLogprob(token='85', bytes=[56, 53], logprob=-2.0322125), TopLogprob(token='75', bytes=[55, 53], logprob=-2.4805844), TopLogprob(token='8', bytes=[56], logprob=-2.5599778), TopLogprob(token='01', bytes=[48, 49], logprob=-2.763305)])]"
suggest,not_p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Betty asks: Did Timothy suggest that Frank didn't get a cat? Question: Is Betty certain that Frank didn't get a cat?,Betty asks: Did Timothy suggest that Frank didn't get a cat?,Is Betty certain that Frank didn't get a cat?,Is Betty certain that Frank got a cat?,0.85,-2.37416878046,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00024382756, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00024382756), TopLogprob(token='1', bytes=[49], logprob=-8.38759), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.449251), TopLogprob(token=' ', bytes=[32], logprob=-13.037642), TopLogprob(token='I', bytes=[73], logprob=-13.875803)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0021583529, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0021583529), TopLogprob(token='<|end|>', bytes=None, logprob=-6.1411486), TopLogprob(token='<|end|>', bytes=None, logprob=-13.931379), TopLogprob(token='\n', bytes=[10], logprob=-14.154385), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.204344)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-2.3717666, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-2.3717666), TopLogprob(token='75', bytes=[55, 53], logprob=-2.4383044), TopLogprob(token='01', bytes=[48, 49], logprob=-2.6734176), TopLogprob(token='25', bytes=[50, 53], logprob=-2.6927485), TopLogprob(token='2', bytes=[50], logprob=-2.817823)])]"
think,not_p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Christopher asks: Does Ronald think that Frank didn't get a cat? Question: Is Christopher certain that Frank didn't get a cat?,Christopher asks: Does Ronald think that Frank didn't get a cat?,Is Christopher certain that Frank didn't get a cat?,Is Christopher certain that Frank got a cat?,0.75,-2.4059388598,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.000371447, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.000371447), TopLogprob(token='1', bytes=[49], logprob=-7.9498534), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.239348), TopLogprob(token=' ', bytes=[32], logprob=-13.266601), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.934043)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0016854128, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0016854128), TopLogprob(token='<|end|>', bytes=None, logprob=-6.389032), TopLogprob(token='\n', bytes=[10], logprob=-13.696037), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.723174), TopLogprob(token='<|end|>', bytes=None, logprob=-14.107799)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-2.403882, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-2.403882), TopLogprob(token='25', bytes=[50, 53], logprob=-2.6429605), TopLogprob(token='85', bytes=[56, 53], logprob=-2.6647062), TopLogprob(token='01', bytes=[48, 49], logprob=-2.7438517), TopLogprob(token='20', bytes=[50, 48], logprob=-2.8734694)])]"
polar,not_p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Nancy asks: Did Frank get a cat? Question: Is Nancy certain that Frank didn't get a cat?,Nancy asks: Did Frank get a cat?,Is Nancy certain that Frank didn't get a cat?,,0.01,-1.0448406449,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0005427849, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0005427849), TopLogprob(token='1', bytes=[49], logprob=-7.6019545), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.292899), TopLogprob(token=' ', bytes=[32], logprob=-13.132161), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.177985)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.01090586, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.01090586), TopLogprob(token='<|end|>', bytes=None, logprob=-4.524589), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-12.997437), TopLogprob(token='\n', bytes=[10], logprob=-13.160388), TopLogprob(token=' ', bytes=[32], logprob=-13.565563)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-1.033392, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-1.033392), TopLogprob(token='05', bytes=[48, 53], logprob=-2.6222858), TopLogprob(token='10', bytes=[49, 48], logprob=-2.7303276), TopLogprob(token='95', bytes=[57, 53], logprob=-2.7747898), TopLogprob(token='99', bytes=[57, 57], logprob=-2.9371567)])]"
acknowledge,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Edward asks: Did Jason acknowledge that Jackson didn't run 10 miles? Question: Is Edward certain that Jackson didn't run 10 miles?,Edward asks: Did Jason acknowledge that Jackson didn't run 10 miles?,Is Edward certain that Jackson didn't run 10 miles?,Is Edward certain that Jackson ran 10 miles?,0.95,-1.7485659975,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0023479345, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0023479345), TopLogprob(token='1', bytes=[49], logprob=-6.067173), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.733971), TopLogprob(token=' ', bytes=[32], logprob=-12.811701), TopLogprob(token='I', bytes=[73], logprob=-14.238848)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.007886263, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.007886263), TopLogprob(token='<|end|>', bytes=None, logprob=-4.847347), TopLogprob(token='<|end|>', bytes=None, logprob=-13.220752), TopLogprob(token=' ', bytes=[32], logprob=-13.667761), TopLogprob(token='\n', bytes=[10], logprob=-13.706574)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.7383318, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.7383318), TopLogprob(token='85', bytes=[56, 53], logprob=-1.9913683), TopLogprob(token='90', bytes=[57, 48], logprob=-2.6015368), TopLogprob(token='75', bytes=[55, 53], logprob=-2.6655264), TopLogprob(token='8', bytes=[56], logprob=-3.0096292)])]"
admit,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Nancy asks: Did Jason admit that Jackson didn't run 10 miles? Question: Is Nancy certain that Jackson didn't run 10 miles?,Nancy asks: Did Jason admit that Jackson didn't run 10 miles?,Is Nancy certain that Jackson didn't run 10 miles?,Is Nancy certain that Jackson ran 10 miles?,0.01,-1.93876215246,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00073054346, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00073054346), TopLogprob(token='1', bytes=[49], logprob=-7.247631), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.234243), TopLogprob(token=' ', bytes=[32], logprob=-12.926914), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-14.2646885)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.028470809, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.028470809), TopLogprob(token='<|end|>', bytes=None, logprob=-3.5735223), TopLogprob(token=' ', bytes=[32], logprob=-12.6584425), TopLogprob(token='\n', bytes=[10], logprob=-12.782166), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-12.841222)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-1.9095608, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-1.9095608), TopLogprob(token='95', bytes=[57, 53], logprob=-1.921434), TopLogprob(token='85', bytes=[56, 53], logprob=-2.396482), TopLogprob(token='05', bytes=[48, 53], logprob=-2.848003), TopLogprob(token='75', bytes=[55, 53], logprob=-3.070745)])]"
announce,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Sandra asks: Did Melissa announce that Jackson didn't run 10 miles? Question: Is Sandra certain that Jackson didn't run 10 miles?,Sandra asks: Did Melissa announce that Jackson didn't run 10 miles?,Is Sandra certain that Jackson didn't run 10 miles?,Is Sandra certain that Jackson ran 10 miles?,0.95,-1.81436229474,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00061450514, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00061450514), TopLogprob(token='1', bytes=[49], logprob=-7.4309907), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.05493), TopLogprob(token=' ', bytes=[32], logprob=-13.0163765), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.846302)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0016351896, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0016351896), TopLogprob(token='<|end|>', bytes=None, logprob=-6.418572), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.167123), TopLogprob(token='\n', bytes=[10], logprob=-14.23916), TopLogprob(token='<|end|>', bytes=None, logprob=-14.434105)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.8121126, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.8121126), TopLogprob(token='85', bytes=[56, 53], logprob=-1.8565233), TopLogprob(token='75', bytes=[55, 53], logprob=-2.4128072), TopLogprob(token='01', bytes=[48, 49], logprob=-2.7566564), TopLogprob(token='8', bytes=[56], logprob=-2.8743494)])]"
annoyed,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Betty asks: Is Deborah annoyed that Jackson didn't run 10 miles? Question: Is Betty certain that Jackson didn't run 10 miles?,Betty asks: Is Deborah annoyed that Jackson didn't run 10 miles?,Is Betty certain that Jackson didn't run 10 miles?,Is Betty certain that Jackson ran 10 miles?,0.85,-1.8778554702599999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00064059976, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00064059976), TopLogprob(token='1', bytes=[49], logprob=-7.3712497), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-12.112865), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.940561), TopLogprob(token=' ', bytes=[32], logprob=-13.296171)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0029497705, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0029497705), TopLogprob(token='<|end|>', bytes=None, logprob=-5.8289137), TopLogprob(token='\n', bytes=[10], logprob=-13.806671), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.823451), TopLogprob(token=' ', bytes=[32], logprob=-14.036066)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.8742651, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.8742651), TopLogprob(token='75', bytes=[55, 53], logprob=-2.0501628), TopLogprob(token='15', bytes=[49, 53], logprob=-2.4275336), TopLogprob(token='2', bytes=[50], logprob=-2.6869922), TopLogprob(token='25', bytes=[50, 53], logprob=-2.7224612)])]"
right,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Daniel asks: Is Ryan right that Jackson didn't run 10 miles? Question: Is Daniel certain that Jackson didn't run 10 miles?,Daniel asks: Is Ryan right that Jackson didn't run 10 miles?,Is Daniel certain that Jackson didn't run 10 miles?,Is Daniel certain that Jackson ran 10 miles?,0.85,-1.97035113359,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00023500649, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00023500649), TopLogprob(token='1', bytes=[49], logprob=-8.429531), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.36997), TopLogprob(token=' ', bytes=[32], logprob=-13.09067), TopLogprob(token='I', bytes=[73], logprob=-14.245436)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0007585271, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0007585271), TopLogprob(token='<|end|>', bytes=None, logprob=-7.1875205), TopLogprob(token='\n', bytes=[10], logprob=-14.3509245), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.459842), TopLogprob(token='<|end|>', bytes=None, logprob=-14.743771)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.9693576, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.9693576), TopLogprob(token='95', bytes=[57, 53], logprob=-2.2276163), TopLogprob(token='75', bytes=[55, 53], logprob=-2.5184622), TopLogprob(token='15', bytes=[49, 53], logprob=-2.8339872), TopLogprob(token='8', bytes=[56], logprob=-2.8406534)])]"
