"verb","embedded_type","prior_type","item","prior","prompt","target","question","alt_question","rating","distribution","raw_probs"
"inform","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Tyler asks: Did Ryan inform Jane that Danny didn't eat the last cupcake? Question: Does Tyler believe that Danny didn't eat the last cupcake?","Tyler asks: Did Ryan inform Jane that Danny didn't eat the last cupcake?","Does Tyler believe that Danny didn't eat the last cupcake?","Does Tyler believe that Danny ate the last cupcake?",0.5,-4.4537377e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.4537377e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.4537377e-05), TopLogprob(token='1', bytes=[49], logprob=-10.023057), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.36189), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.57006), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.800238)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-16.810963), TopLogprob(token='\n', bytes=[10], logprob=-18.546595), TopLogprob(token='<|end|>', bytes=None, logprob=-18.620493), TopLogprob(token='-', bytes=[45], logprob=-20.39579)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.14238322, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.14238322), TopLogprob(token='6', bytes=[54], logprob=-3.3766246), TopLogprob(token='50', bytes=[53, 48], logprob=-3.4651427), TopLogprob(token='7', bytes=[55], logprob=-3.7591243), TopLogprob(token='75', bytes=[55, 53], logprob=-4.0954947)])]"
"know","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Kimberly asks: Does Amanda know that Danny didn't eat the last cupcake? Question: Does Kimberly believe that Danny didn't eat the last cupcake?","Kimberly asks: Does Amanda know that Danny didn't eat the last cupcake?","Does Kimberly believe that Danny didn't eat the last cupcake?","Does Kimberly believe that Danny ate the last cupcake?",0.5,-0.016516278,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.016516278, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.016516278), TopLogprob(token='1', bytes=[49], logprob=-4.1117578), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.660314), TopLogprob(token='No', bytes=[78, 111], logprob=-15.596761), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.447308)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-1.9361265e-07), TopLogprob(token='<|end|>', bytes=None, logprob=-15.600155), TopLogprob(token=',', bytes=[44], logprob=-19.160843), TopLogprob(token='\n', bytes=[10], logprob=-19.994228), TopLogprob(token='-', bytes=[45], logprob=-23.528095)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.6707918, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.6707918), TopLogprob(token='50', bytes=[53, 48], logprob=-2.1393874), TopLogprob(token='75', bytes=[55, 53], logprob=-2.3991492), TopLogprob(token='9', bytes=[57], logprob=-2.4748175), TopLogprob(token='8', bytes=[56], logprob=-3.0896819)])]"
"pretend","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Lisa asks: Did Jason pretend that Danny didn't eat the last cupcake? Question: Does Lisa believe that Danny didn't eat the last cupcake?","Lisa asks: Did Jason pretend that Danny didn't eat the last cupcake?","Does Lisa believe that Danny didn't eat the last cupcake?","Does Lisa believe that Danny ate the last cupcake?",0.5,-1.7432603e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.7432603e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.7432603e-06), TopLogprob(token='1', bytes=[49], logprob=-13.398146), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.390612), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.580986), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.172518)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.117687), TopLogprob(token='<|end|>', bytes=None, logprob=-18.625208), TopLogprob(token='\n', bytes=[10], logprob=-19.195753), TopLogprob(token='-', bytes=[45], logprob=-20.962133)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.5572209, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.5572209), TopLogprob(token='75', bytes=[55, 53], logprob=-2.1479478), TopLogprob(token='50', bytes=[53, 48], logprob=-2.632815), TopLogprob(token='6', bytes=[54], logprob=-2.98881), TopLogprob(token='7', bytes=[55], logprob=-3.1757245)])]"
"prove","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Betty asks: Did Ronald prove that Danny didn't eat the last cupcake? Question: Does Betty believe that Danny didn't eat the last cupcake?","Betty asks: Did Ronald prove that Danny didn't eat the last cupcake?","Does Betty believe that Danny didn't eat the last cupcake?","Does Betty believe that Danny ate the last cupcake?",0.5,-1.0280384e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.0280384e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.0280384e-06), TopLogprob(token='1', bytes=[49], logprob=-13.863822), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.9162), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.482525), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.776678)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.345627), TopLogprob(token='\n', bytes=[10], logprob=-18.527903), TopLogprob(token='<|end|>', bytes=None, logprob=-18.878023), TopLogprob(token='-', bytes=[45], logprob=-20.09407)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.19057135, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.19057135), TopLogprob(token='50', bytes=[53, 48], logprob=-2.7745137), TopLogprob(token='6', bytes=[54], logprob=-3.4037824), TopLogprob(token='75', bytes=[55, 53], logprob=-3.6254869), TopLogprob(token='7', bytes=[55], logprob=-4.1215253)])]"
"reveal","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Kenneth asks: Did Jeffrey reveal that Danny didn't eat the last cupcake? Question: Does Kenneth believe that Danny didn't eat the last cupcake?","Kenneth asks: Did Jeffrey reveal that Danny didn't eat the last cupcake?","Does Kenneth believe that Danny didn't eat the last cupcake?","Does Kenneth believe that Danny ate the last cupcake?",0.5,-1.5570886e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.5570886e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.5570886e-05), TopLogprob(token='1', bytes=[49], logprob=-11.077183), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.897474), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.280632), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.487387)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.245676), TopLogprob(token='\n', bytes=[10], logprob=-19.232817), TopLogprob(token='<|end|>', bytes=None, logprob=-20.385208), TopLogprob(token='-', bytes=[45], logprob=-20.45174)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.24247913, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.24247913), TopLogprob(token='50', bytes=[53, 48], logprob=-2.1475122), TopLogprob(token='6', bytes=[54], logprob=-3.337282), TopLogprob(token='7', bytes=[55], logprob=-3.9325387), TopLogprob(token='75', bytes=[55, 53], logprob=-4.168131)])]"
"say","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Karen asks: Did Nicholas say that Danny didn't eat the last cupcake? Question: Does Karen believe that Danny didn't eat the last cupcake?","Karen asks: Did Nicholas say that Danny didn't eat the last cupcake?","Does Karen believe that Danny didn't eat the last cupcake?","Does Karen believe that Danny ate the last cupcake?",0.5,-5.5122365e-07,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.5122365e-07), TopLogprob(token='1', bytes=[49], logprob=-14.495017), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.381428), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-19.343142), TopLogprob(token='It', bytes=[73, 116], logprob=-19.470266)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.934322), TopLogprob(token='<|end|>', bytes=None, logprob=-19.770464), TopLogprob(token='\n', bytes=[10], logprob=-20.11724), TopLogprob(token='-', bytes=[45], logprob=-20.622261)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.0555307, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.0555307), TopLogprob(token='50', bytes=[53, 48], logprob=-3.0340064), TopLogprob(token='6', bytes=[54], logprob=-5.635668), TopLogprob(token='75', bytes=[55, 53], logprob=-7.250395), TopLogprob(token='7', bytes=[55], logprob=-7.5199337)])]"
"see","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Cynthia asks: Did Nicholas see that Danny didn't eat the last cupcake? Question: Does Cynthia believe that Danny didn't eat the last cupcake?","Cynthia asks: Did Nicholas see that Danny didn't eat the last cupcake?","Does Cynthia believe that Danny didn't eat the last cupcake?","Does Cynthia believe that Danny ate the last cupcake?",0.5,-0.0266869,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0266869, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0266869), TopLogprob(token='1', bytes=[49], logprob=-3.6369374), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.149886), TopLogprob(token='No', bytes=[78, 111], logprob=-16.779404), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.166111)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-17.884613), TopLogprob(token=',', bytes=[44], logprob=-18.510902), TopLogprob(token='\n', bytes=[10], logprob=-19.321798), TopLogprob(token='-', bytes=[45], logprob=-22.3198)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.9810886, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.9810886), TopLogprob(token='75', bytes=[55, 53], logprob=-2.0195236), TopLogprob(token='8', bytes=[56], logprob=-2.0956192), TopLogprob(token='9', bytes=[57], logprob=-2.2784634), TopLogprob(token='50', bytes=[53, 48], logprob=-2.826704)])]"
"suggest","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Steven asks: Did Jeffrey suggest that Danny didn't eat the last cupcake? Question: Does Steven believe that Danny didn't eat the last cupcake?","Steven asks: Did Jeffrey suggest that Danny didn't eat the last cupcake?","Does Steven believe that Danny didn't eat the last cupcake?","Does Steven believe that Danny ate the last cupcake?",0.5,-7.89631e-07,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-7.89631e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-7.89631e-07), TopLogprob(token='1', bytes=[49], logprob=-14.338777), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.034866), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.726852), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.747807)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.244495), TopLogprob(token='\n', bytes=[10], logprob=-19.170021), TopLogprob(token='<|end|>', bytes=None, logprob=-19.521887), TopLogprob(token='-', bytes=[45], logprob=-20.243816)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.023416445, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.023416445), TopLogprob(token='50', bytes=[53, 48], logprob=-4.008627), TopLogprob(token='6', bytes=[54], logprob=-5.794071), TopLogprob(token='7', bytes=[55], logprob=-7.396187), TopLogprob(token='75', bytes=[55, 53], logprob=-7.8141136)])]"
"think","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Steven asks: Does Laura think that Danny didn't eat the last cupcake? Question: Does Steven believe that Danny didn't eat the last cupcake?","Steven asks: Does Laura think that Danny didn't eat the last cupcake?","Does Steven believe that Danny didn't eat the last cupcake?","Does Steven believe that Danny ate the last cupcake?",0.5,-4.3202e-07,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.3202e-07), TopLogprob(token='1', bytes=[49], logprob=-15.248478), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.700003), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-16.901146), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.343884)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-17.805515), TopLogprob(token=',', bytes=[44], logprob=-17.82389), TopLogprob(token='\n', bytes=[10], logprob=-20.391382), TopLogprob(token='-', bytes=[45], logprob=-20.920784)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.024953613, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.024953613), TopLogprob(token='50', bytes=[53, 48], logprob=-3.8356702), TopLogprob(token='6', bytes=[54], logprob=-6.2445393), TopLogprob(token='4', bytes=[52], logprob=-7.475628), TopLogprob(token='7', bytes=[55], logprob=-8.819082)])]"
"polar","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Paul asks: Did Danny eat the last cupcake? Question: Does Paul believe that Danny didn't eat the last cupcake?","Paul asks: Did Danny eat the last cupcake?","Does Paul believe that Danny didn't eat the last cupcake?","",0.4,-4.3202e-07,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.3202e-07), TopLogprob(token='1', bytes=[49], logprob=-14.943966), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.743387), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-19.063168), TopLogprob(token='-', bytes=[45], logprob=-19.105766)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.374958), TopLogprob(token='\n', bytes=[10], logprob=-19.054638), TopLogprob(token='<|end|>', bytes=None, logprob=-19.40884), TopLogprob(token='-', bytes=[45], logprob=-20.752525)]), ChatCompletionTokenLogprob(token='4', bytes=[52], logprob=-1.380939, top_logprobs=[TopLogprob(token='4', bytes=[52], logprob=-1.380939), TopLogprob(token='5', bytes=[53], logprob=-1.5598559), TopLogprob(token='40', bytes=[52, 48], logprob=-2.0347934), TopLogprob(token='6', bytes=[54], logprob=-2.49789), TopLogprob(token='3', bytes=[51], logprob=-2.8176837)])]"
"acknowledge","not_p","high_prior","Grace","Grace loves her sister.","Fact: Grace loves her sister. Sentence: Dorothy asks: Did Eric acknowledge that Grace didn't visit her sister? Question: Does Dorothy believe that Grace didn't visit her sister?","Dorothy asks: Did Eric acknowledge that Grace didn't visit her sister?","Does Dorothy believe that Grace didn't visit her sister?","Does Dorothy believe that Grace visited her sister?",0.7,-0.00019829543,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00019829543, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00019829543), TopLogprob(token='1', bytes=[49], logprob=-8.527004), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.275595), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-17.932568), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.237616)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.514675), TopLogprob(token='\n', bytes=[10], logprob=-19.01916), TopLogprob(token='<|end|>', bytes=None, logprob=-19.111141), TopLogprob(token='-', bytes=[45], logprob=-20.812176)]), ChatCompletionTokenLogprob(token='7', bytes=[55], logprob=-1.4916803, top_logprobs=[TopLogprob(token='7', bytes=[55], logprob=-1.4916803), TopLogprob(token='75', bytes=[55, 53], logprob=-1.7047712), TopLogprob(token='8', bytes=[56], logprob=-1.8307172), TopLogprob(token='6', bytes=[54], logprob=-2.136055), TopLogprob(token='5', bytes=[53], logprob=-2.2665157)])]"
"admit","not_p","high_prior","Grace","Grace loves her sister.","Fact: Grace loves her sister. Sentence: Cynthia asks: Did Timothy admit that Grace didn't visit her sister? Question: Does Cynthia believe that Grace didn't visit her sister?","Cynthia asks: Did Timothy admit that Grace didn't visit her sister?","Does Cynthia believe that Grace didn't visit her sister?","Does Cynthia believe that Grace visited her sister?",0.5,-1.60477e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.60477e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.60477e-05), TopLogprob(token='1', bytes=[49], logprob=-11.046678), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.013979), TopLogprob(token='-', bytes=[45], logprob=-18.889389), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.923706)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.355276), TopLogprob(token='\n', bytes=[10], logprob=-18.5266), TopLogprob(token='<|end|>', bytes=None, logprob=-20.041267), TopLogprob(token='-', bytes=[45], logprob=-20.728859)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.5905773, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.5905773), TopLogprob(token='6', bytes=[54], logprob=-1.6796658), TopLogprob(token='7', bytes=[55], logprob=-2.3284962), TopLogprob(token='75', bytes=[55, 53], logprob=-3.0981972), TopLogprob(token='8', bytes=[56], logprob=-3.4490006)])]"
