verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
pretend,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Jennifer asks: Did Nicholas pretend that Tony had a drink last night? Question: Does Jennifer believe that Tony didn't have a drink last night?,Jennifer asks: Did Nicholas pretend that Tony had a drink last night?,Does Jennifer believe that Tony had a drink last night?,Does Jennifer believe that Tony didn't have a drink last night?,1.00,-0.9153675,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.42870694, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.42870694), TopLogprob(token='0', bytes=[48], logprob=-1.0537069), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-12.803707), TopLogprob(token=' ', bytes=[32], logprob=-13.428707), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.116207)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.47412112, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.47412112), TopLogprob(token='<|end|>', bytes=None, logprob=-0.9741211), TopLogprob(token='<|end|>', bytes=None, logprob=-10.224121), TopLogprob(token='<|end|>', bytes=None, logprob=-12.474121), TopLogprob(token='\n', bytes=[10], logprob=-12.974121)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.01253944, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.01253944), TopLogprob(token='0', bytes=[48], logprob=-4.5125394), TopLogprob(token='<|end|>', bytes=None, logprob=-6.5125394), TopLogprob(token=' ', bytes=[32], logprob=-12.76254), TopLogprob(token='<|end|>', bytes=None, logprob=-13.76254)])]"
prove,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Dorothy asks: Did Carol prove that Tony had a drink last night? Question: Does Dorothy believe that Tony didn't have a drink last night?,Dorothy asks: Did Carol prove that Tony had a drink last night?,Does Dorothy believe that Tony had a drink last night?,Does Dorothy believe that Tony didn't have a drink last night?,0.20,-0.9782435988579999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0076074586, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0076074586), TopLogprob(token='1', bytes=[49], logprob=-4.8826075), TopLogprob(token=' ', bytes=[32], logprob=-14.257607), TopLogprob(token='-', bytes=[45], logprob=-15.757607), TopLogprob(token='\ufeff', bytes=[239, 187, 191], logprob=-16.507607)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-8.180258e-06, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-8.180258e-06), TopLogprob(token='<|end|>', bytes=None, logprob=-11.750009), TopLogprob(token=',', bytes=[44], logprob=-16.625008), TopLogprob(token='<|end|>', bytes=None, logprob=-18.250008), TopLogprob(token='\u200b.', bytes=[226, 128, 139, 46], logprob=-18.500008)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-0.97062796, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-0.97062796), TopLogprob(token='30', bytes=[51, 48], logprob=-1.595628), TopLogprob(token='10', bytes=[49, 48], logprob=-2.470628), TopLogprob(token='80', bytes=[56, 48], logprob=-2.845628), TopLogprob(token='25', bytes=[50, 53], logprob=-3.095628)])]"
reveal,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Cynthia asks: Did Ronald reveal that Tony had a drink last night? Question: Does Cynthia believe that Tony didn't have a drink last night?,Cynthia asks: Did Ronald reveal that Tony had a drink last night?,Does Cynthia believe that Tony had a drink last night?,Does Cynthia believe that Tony didn't have a drink last night?,0.20,-1.58728323614,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.012510829, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.012510829), TopLogprob(token='1', bytes=[49], logprob=-4.387511), TopLogprob(token=' ', bytes=[32], logprob=-14.512511), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-16.57501), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-16.57501)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-7.600714e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-7.600714e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.500076), TopLogprob(token=',', bytes=[44], logprob=-14.750076), TopLogprob(token='<|end|>', bytes=None, logprob=-15.250076), TopLogprob(token='۔', bytes=[219, 148], logprob=-16.500076)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.5746964, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.5746964), TopLogprob(token='90', bytes=[57, 48], logprob=-1.6996964), TopLogprob(token='80', bytes=[56, 48], logprob=-1.6996964), TopLogprob(token='85', bytes=[56, 53], logprob=-2.0746965), TopLogprob(token='10', bytes=[49, 48], logprob=-2.4496965)])]"
say,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Kenneth asks: Did Sharon say that Tony had a drink last night? Question: Does Kenneth believe that Tony didn't have a drink last night?,Kenneth asks: Did Sharon say that Tony had a drink last night?,Does Kenneth believe that Tony had a drink last night?,Does Kenneth believe that Tony didn't have a drink last night?,0.85,-1.2097595665,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00975727, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00975727), TopLogprob(token='1', bytes=[49], logprob=-4.634757), TopLogprob(token=' ', bytes=[32], logprob=-14.384757), TopLogprob(token='-', bytes=[45], logprob=-16.634758), TopLogprob(token='\ufeff', bytes=[239, 187, 191], logprob=-16.759758)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0001243965, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0001243965), TopLogprob(token='<|end|>', bytes=None, logprob=-9.000124), TopLogprob(token=',', bytes=[44], logprob=-15.250124), TopLogprob(token='\u200b.', bytes=[226, 128, 139, 46], logprob=-16.125124), TopLogprob(token='<|end|>', bytes=None, logprob=-16.125124)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.1998779, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.1998779), TopLogprob(token='80', bytes=[56, 48], logprob=-1.6998779), TopLogprob(token='75', bytes=[55, 53], logprob=-2.0748777), TopLogprob(token='90', bytes=[57, 48], logprob=-2.3248777), TopLogprob(token='20', bytes=[50, 48], logprob=-3.0748777)])]"
see,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Brian asks: Did Jason see that Tony had a drink last night? Question: Does Brian believe that Tony didn't have a drink last night?,Brian asks: Did Jason see that Tony had a drink last night?,Does Brian believe that Tony had a drink last night?,Does Brian believe that Tony didn't have a drink last night?,0.20,-1.5397231156000002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0021876146, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0021876146), TopLogprob(token='1', bytes=[49], logprob=-6.1271877), TopLogprob(token=' ', bytes=[32], logprob=-14.252188), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.627188), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.752188)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.001932801, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.001932801), TopLogprob(token='<|end|>', bytes=None, logprob=-6.2519326), TopLogprob(token='<|end|>', bytes=None, logprob=-12.751933), TopLogprob(token=',', bytes=[44], logprob=-15.751933), TopLogprob(token='<|end|>', bytes=None, logprob=-15.751933)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.5356027, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.5356027), TopLogprob(token='15', bytes=[49, 53], logprob=-1.6606027), TopLogprob(token='10', bytes=[49, 48], logprob=-1.7856027), TopLogprob(token='2', bytes=[50], logprob=-2.2856026), TopLogprob(token='30', bytes=[51, 48], logprob=-2.9106026)])]"
suggest,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: George asks: Did Ronald suggest that Tony had a drink last night? Question: Does George believe that Tony didn't have a drink last night?,George asks: Did Ronald suggest that Tony had a drink last night?,Does George believe that Tony had a drink last night?,Does George believe that Tony didn't have a drink last night?,0.85,-1.27126908122,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.033647656, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.033647656), TopLogprob(token='1', bytes=[49], logprob=-3.4086475), TopLogprob(token=' ', bytes=[32], logprob=-14.033648), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.408648), TopLogprob(token='-', bytes=[45], logprob=-16.471148)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-1.342522e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-1.342522e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-11.250013), TopLogprob(token=',', bytes=[44], logprob=-15.500013), TopLogprob(token=':', bytes=[58], logprob=-17.000013), TopLogprob(token='<|end|>', bytes=None, logprob=-17.500013)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.237608, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.237608), TopLogprob(token='90', bytes=[57, 48], logprob=-1.362608), TopLogprob(token='95', bytes=[57, 53], logprob=-1.362608), TopLogprob(token='9', bytes=[57], logprob=-2.612608), TopLogprob(token='80', bytes=[56, 48], logprob=-2.737608)])]"
think,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Kimberly asks: Does Timothy think that Tony had a drink last night? Question: Does Kimberly believe that Tony didn't have a drink last night?,Kimberly asks: Does Timothy think that Tony had a drink last night?,Does Kimberly believe that Tony had a drink last night?,Does Kimberly believe that Tony didn't have a drink last night?,0.85,-1.50972178083,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.17974731, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.17974731), TopLogprob(token='1', bytes=[49], logprob=-1.8047473), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.054748), TopLogprob(token=' ', bytes=[32], logprob=-14.179748), TopLogprob(token='-', bytes=[45], logprob=-15.992248)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00020497083, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00020497083), TopLogprob(token='<|end|>', bytes=None, logprob=-8.500205), TopLogprob(token=',', bytes=[44], logprob=-14.375205), TopLogprob(token='<|end|>', bytes=None, logprob=-15.125205), TopLogprob(token=':', bytes=[58], logprob=-16.750204)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.3297695, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.3297695), TopLogprob(token='90', bytes=[57, 48], logprob=-1.8297695), TopLogprob(token='95', bytes=[57, 53], logprob=-1.8297695), TopLogprob(token='80', bytes=[56, 48], logprob=-2.0797696), TopLogprob(token='75', bytes=[55, 53], logprob=-2.5797696)])]"
acknowledge,p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: Jennifer asks: Did Melissa acknowledge that Josh learned to ride a bike yesterday? Question: Does Jennifer believe that Josh didn't learn to ride a bike yesterday?,Jennifer asks: Did Melissa acknowledge that Josh learned to ride a bike yesterday?,Does Jennifer believe that Josh learned to ride a bike yesterday?,Does Jennifer believe that Josh didn't learn to ride a bike yesterday?,0.80,-1.3639145985999999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.011050297, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.011050297), TopLogprob(token='1', bytes=[49], logprob=-4.51105), TopLogprob(token=' ', bytes=[32], logprob=-14.01105), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.76105), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-16.011051)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0005547016, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0005547016), TopLogprob(token='<|end|>', bytes=None, logprob=-7.5005546), TopLogprob(token='<|end|>', bytes=None, logprob=-14.125555), TopLogprob(token=',', bytes=[44], logprob=-14.625555), TopLogprob(token=':', bytes=[58], logprob=-16.750555)]), ChatCompletionTokenLogprob(token='80', bytes=[56, 48], logprob=-1.3523096, top_logprobs=[TopLogprob(token='80', bytes=[56, 48], logprob=-1.3523096), TopLogprob(token='85', bytes=[56, 53], logprob=-1.3523096), TopLogprob(token='75', bytes=[55, 53], logprob=-1.8523096), TopLogprob(token='8', bytes=[56], logprob=-2.3523097), TopLogprob(token='70', bytes=[55, 48], logprob=-2.7273097)])]"
admit,p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: Lisa asks: Did Jason admit that Josh learned to ride a bike yesterday? Question: Does Lisa believe that Josh didn't learn to ride a bike yesterday?,Lisa asks: Did Jason admit that Josh learned to ride a bike yesterday?,Does Lisa believe that Josh learned to ride a bike yesterday?,Does Lisa believe that Josh didn't learn to ride a bike yesterday?,0.85,-0.8009790504000001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.012512714, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.012512714), TopLogprob(token='1', bytes=[49], logprob=-4.3875127), TopLogprob(token=' ', bytes=[32], logprob=-13.387513), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.762513), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-15.762513)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0002041364, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0002041364), TopLogprob(token='<|end|>', bytes=None, logprob=-8.500204), TopLogprob(token='<|end|>', bytes=None, logprob=-15.125204), TopLogprob(token=',', bytes=[44], logprob=-15.375204), TopLogprob(token=':', bytes=[58], logprob=-17.125204)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-0.7882622, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-0.7882622), TopLogprob(token='80', bytes=[56, 48], logprob=-1.6632621), TopLogprob(token='75', bytes=[55, 53], logprob=-2.0382621), TopLogprob(token='90', bytes=[57, 48], logprob=-2.4132621), TopLogprob(token='8', bytes=[56], logprob=-3.2882621)])]"
announce,p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: Kimberly asks: Did Timothy announce that Josh learned to ride a bike yesterday? Question: Does Kimberly believe that Josh didn't learn to ride a bike yesterday?,Kimberly asks: Did Timothy announce that Josh learned to ride a bike yesterday?,Does Kimberly believe that Josh learned to ride a bike yesterday?,Does Kimberly believe that Josh didn't learn to ride a bike yesterday?,0.85,-0.7111549184,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0076134945, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0076134945), TopLogprob(token='1', bytes=[49], logprob=-4.8826137), TopLogprob(token=' ', bytes=[32], logprob=-13.257613), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-14.132613), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.257613)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0002631239, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0002631239), TopLogprob(token='<|end|>', bytes=None, logprob=-8.250263), TopLogprob(token='<|end|>', bytes=None, logprob=-14.125263), TopLogprob(token=',', bytes=[44], logprob=-14.250263), TopLogprob(token='<|end|>', bytes=None, logprob=-16.875263)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-0.7032783, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-0.7032783), TopLogprob(token='80', bytes=[56, 48], logprob=-1.4532783), TopLogprob(token='75', bytes=[55, 53], logprob=-2.0782783), TopLogprob(token='90', bytes=[57, 48], logprob=-2.9532783), TopLogprob(token='8', bytes=[56], logprob=-3.3282783)])]"
annoyed,p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: Jennifer asks: Is Rebecca annoyed that Josh learned to ride a bike yesterday? Question: Does Jennifer believe that Josh didn't learn to ride a bike yesterday?,Jennifer asks: Is Rebecca annoyed that Josh learned to ride a bike yesterday?,Does Jennifer believe that Josh learned to ride a bike yesterday?,Does Jennifer believe that Josh didn't learn to ride a bike yesterday?,0.85,-1.02962979823,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.02630262, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.02630262), TopLogprob(token='1', bytes=[49], logprob=-3.6513026), TopLogprob(token=' ', bytes=[32], logprob=-13.776302), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.713802), TopLogprob(token='-', bytes=[45], logprob=-16.401302)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00071147823, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00071147823), TopLogprob(token='<|end|>', bytes=None, logprob=-7.2507114), TopLogprob(token='<|end|>', bytes=None, logprob=-14.000711), TopLogprob(token=',', bytes=[44], logprob=-16.250711), TopLogprob(token='\n', bytes=[10], logprob=-16.375711)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.0026157, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.0026157), TopLogprob(token='80', bytes=[56, 48], logprob=-1.8776157), TopLogprob(token='75', bytes=[55, 53], logprob=-2.3776157), TopLogprob(token='90', bytes=[57, 48], logprob=-2.5026157), TopLogprob(token='8', bytes=[56], logprob=-3.0026157)])]"
right,p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: Jennifer asks: Is Eric right that Josh learned to ride a bike yesterday? Question: Does Jennifer believe that Josh didn't learn to ride a bike yesterday?,Jennifer asks: Is Eric right that Josh learned to ride a bike yesterday?,Does Jennifer believe that Josh learned to ride a bike yesterday?,Does Jennifer believe that Josh didn't learn to ride a bike yesterday?,0.85,-0.541540594331,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.06993966, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.06993966), TopLogprob(token='1', bytes=[49], logprob=-2.6949396), TopLogprob(token=' ', bytes=[32], logprob=-13.31994), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.13244), TopLogprob(token='-', bytes=[45], logprob=-15.50744)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-1.0564331e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-1.0564331e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-11.5000105), TopLogprob(token=',', bytes=[44], logprob=-15.3750105), TopLogprob(token='<|end|>', bytes=None, logprob=-17.500011), TopLogprob(token=':', bytes=[58], logprob=-17.625011)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-0.47159037, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-0.47159037), TopLogprob(token='90', bytes=[57, 48], logprob=-2.2215903), TopLogprob(token='80', bytes=[56, 48], logprob=-2.4715903), TopLogprob(token='95', bytes=[57, 53], logprob=-2.7215903), TopLogprob(token='75', bytes=[55, 53], logprob=-3.3465903)])]"
