verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,distribution,raw_probs
right,p,low_prior,Frank,Frank is allergic to cats.,Fact: Frank is allergic to cats. Sentence: Kenneth asks: Is Ronald right that Frank got a cat? Question: Does Kenneth believe that Frank got a cat?,Kenneth asks: Is Ronald right that Frank got a cat?,Does Kenneth believe that Frank got a cat?,Does Kenneth believe that Frank didn't get a cat?,0.10,-1.1517961e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.1517961e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.1517961e-05), TopLogprob(token='1', bytes=[49], logprob=-11.625011), TopLogprob(token=' ', bytes=[32], logprob=-13.500011), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.250011), TopLogprob(token='-', bytes=[45], logprob=-16.500011)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0052411067, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0052411067), TopLogprob(token='<|end|>', bytes=None, logprob=-5.255241), TopLogprob(token='<|end|>', bytes=None, logprob=-12.255241), TopLogprob(token='\n', bytes=[10], logprob=-14.630241), TopLogprob(token=',', bytes=[44], logprob=-15.005241)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.3727611, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.3727611), TopLogprob(token='15', bytes=[49, 53], logprob=-1.9977611), TopLogprob(token='05', bytes=[48, 53], logprob=-2.3727612), TopLogprob(token='20', bytes=[50, 48], logprob=-2.4977612), TopLogprob(token='12', bytes=[49, 50], logprob=-2.6227612)])]"
confess,p,low_prior,Frank,Frank is allergic to cats.,Fact: Frank is allergic to cats. Sentence: Paul asks: Did Melissa confess that Frank got a cat? Question: Does Paul believe that Frank got a cat?,Paul asks: Did Melissa confess that Frank got a cat?,Does Paul believe that Frank got a cat?,Does Paul believe that Frank didn't get a cat?,0.2,-7.624555e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-7.624555e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-7.624555e-05), TopLogprob(token='1', bytes=[49], logprob=-9.500076), TopLogprob(token=' ', bytes=[32], logprob=-14.125076), TopLogprob(token='-', bytes=[45], logprob=-15.875076), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-17.000076)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0040819594, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0040819594), TopLogprob(token='<|end|>', bytes=None, logprob=-5.5040817), TopLogprob(token='<|end|>', bytes=None, logprob=-12.754082), TopLogprob(token='<|end|>', bytes=None, logprob=-15.629082), TopLogprob(token='\n', bytes=[10], logprob=-16.004082)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.6558884, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.6558884), TopLogprob(token='10', bytes=[49, 48], logprob=-1.6558884), TopLogprob(token='15', bytes=[49, 53], logprob=-1.7808884), TopLogprob(token='20', bytes=[50, 48], logprob=-2.1558886), TopLogprob(token='1', bytes=[49], logprob=-2.5308886)])]"
confirm,p,low_prior,Frank,Frank is allergic to cats.,Fact: Frank is allergic to cats. Sentence: George asks: Did Stephanie confirm that Frank got a cat? Question: Does George believe that Frank got a cat?,George asks: Did Stephanie confirm that Frank got a cat?,Does George believe that Frank got a cat?,Does George believe that Frank didn't get a cat?,0.20,-0.00020520923,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00020520923, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00020520923), TopLogprob(token='1', bytes=[49], logprob=-8.500205), TopLogprob(token=' ', bytes=[32], logprob=-13.750205), TopLogprob(token='-', bytes=[45], logprob=-16.375206), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.500206)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0019310166, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0019310166), TopLogprob(token='<|end|>', bytes=None, logprob=-6.251931), TopLogprob(token='<|end|>', bytes=None, logprob=-13.751931), TopLogprob(token=',', bytes=[44], logprob=-14.876931), TopLogprob(token='<|end|>', bytes=None, logprob=-15.626931)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.2314532, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.2314532), TopLogprob(token='15', bytes=[49, 53], logprob=-1.7314532), TopLogprob(token='10', bytes=[49, 48], logprob=-1.7314532), TopLogprob(token='2', bytes=[50], logprob=-2.3564532), TopLogprob(token='30', bytes=[51, 48], logprob=-2.3564532)])]"
demonstrate,p,low_prior,Frank,Frank is allergic to cats.,Fact: Frank is allergic to cats. Sentence: George asks: Did Michelle demonstrate that Frank got a cat? Question: Does George believe that Frank got a cat?,George asks: Did Michelle demonstrate that Frank got a cat?,Does George believe that Frank got a cat?,Does George believe that Frank didn't get a cat?,0.2,-2.6060809e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-2.6060809e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-2.6060809e-05), TopLogprob(token='1', bytes=[49], logprob=-10.625026), TopLogprob(token=' ', bytes=[32], logprob=-13.625026), TopLogprob(token='-', bytes=[45], logprob=-16.125027), TopLogprob(token='#', bytes=[35], logprob=-17.250027)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0040833857, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0040833857), TopLogprob(token='<|end|>', bytes=None, logprob=-5.504083), TopLogprob(token='<|end|>', bytes=None, logprob=-12.504084), TopLogprob(token='<|end|>', bytes=None, logprob=-15.254084), TopLogprob(token=',', bytes=[44], logprob=-15.504084)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.757602, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.757602), TopLogprob(token='15', bytes=[49, 53], logprob=-1.757602), TopLogprob(token='10', bytes=[49, 48], logprob=-2.007602), TopLogprob(token='1', bytes=[49], logprob=-2.257602), TopLogprob(token='12', bytes=[49, 50], logprob=-2.757602)])]"
discover,p,low_prior,Frank,Frank is allergic to cats.,Fact: Frank is allergic to cats. Sentence: Daniel asks: Did Jacob discover that Frank got a cat? Question: Does Daniel believe that Frank got a cat?,Daniel asks: Did Jacob discover that Frank got a cat?,Does Daniel believe that Frank got a cat?,Does Daniel believe that Frank didn't get a cat?,0.2,-0.009758094,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.009758094, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.009758094), TopLogprob(token='1', bytes=[49], logprob=-4.634758), TopLogprob(token=' ', bytes=[32], logprob=-13.634758), TopLogprob(token='-', bytes=[45], logprob=-15.697258), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-16.322258)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0052405144, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0052405144), TopLogprob(token='<|end|>', bytes=None, logprob=-5.2552404), TopLogprob(token='<|end|>', bytes=None, logprob=-12.25524), TopLogprob(token='<|end|>', bytes=None, logprob=-14.88024), TopLogprob(token=',', bytes=[44], logprob=-15.00524)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.4681114, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.4681114), TopLogprob(token='3', bytes=[51], logprob=-1.9681114), TopLogprob(token='4', bytes=[52], logprob=-2.8431115), TopLogprob(token='15', bytes=[49, 53], logprob=-2.8431115), TopLogprob(token='8', bytes=[56], logprob=-3.0931115)])]"
establish,p,low_prior,Frank,Frank is allergic to cats.,Fact: Frank is allergic to cats. Sentence: Paul asks: Did Laura establish that Frank got a cat? Question: Does Paul believe that Frank got a cat?,Paul asks: Did Laura establish that Frank got a cat?,Does Paul believe that Frank got a cat?,Does Paul believe that Frank didn't get a cat?,0.2,-3.2497806e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.2497806e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.2497806e-05), TopLogprob(token='1', bytes=[49], logprob=-10.375032), TopLogprob(token=' ', bytes=[32], logprob=-13.875032), TopLogprob(token='-', bytes=[45], logprob=-17.000032), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-17.125032)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0001594387, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0001594387), TopLogprob(token='<|end|>', bytes=None, logprob=-8.750159), TopLogprob(token=',', bytes=[44], logprob=-14.750159), TopLogprob(token='<|end|>', bytes=None, logprob=-15.875159), TopLogprob(token='\u200b.', bytes=[226, 128, 139, 46], logprob=-16.87516)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.4140328, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.4140328), TopLogprob(token='15', bytes=[49, 53], logprob=-1.5390328), TopLogprob(token='20', bytes=[50, 48], logprob=-1.6640328), TopLogprob(token='10', bytes=[49, 48], logprob=-2.164033), TopLogprob(token='25', bytes=[50, 53], logprob=-3.039033)])]"
hear,p,low_prior,Frank,Frank is allergic to cats.,Fact: Frank is allergic to cats. Sentence: Scott asks: Did Emily hear that Frank got a cat? Question: Does Scott believe that Frank got a cat?,Scott asks: Did Emily hear that Frank got a cat?,Does Scott believe that Frank got a cat?,Does Scott believe that Frank didn't get a cat?,0.2,-0.00014311148,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00014311148, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00014311148), TopLogprob(token='1', bytes=[49], logprob=-8.875143), TopLogprob(token=' ', bytes=[32], logprob=-13.375143), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.250143), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.375143)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00091253634, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00091253634), TopLogprob(token='<|end|>', bytes=None, logprob=-7.0009127), TopLogprob(token='<|end|>', bytes=None, logprob=-14.250913), TopLogprob(token=',', bytes=[44], logprob=-15.625913), TopLogprob(token='<|end|>', bytes=None, logprob=-16.375912)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.1959418, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.1959418), TopLogprob(token='15', bytes=[49, 53], logprob=-1.8209418), TopLogprob(token='1', bytes=[49], logprob=-2.320942), TopLogprob(token='3', bytes=[51], logprob=-2.945942), TopLogprob(token='12', bytes=[49, 50], logprob=-2.945942)])]"
inform,p,low_prior,Frank,Frank is allergic to cats.,Fact: Frank is allergic to cats. Sentence: Donna asks: Did Melissa inform Jane that Frank got a cat? Question: Does Donna believe that Frank got a cat?,Donna asks: Did Melissa inform Jane that Frank got a cat?,Does Donna believe that Frank got a cat?,Does Donna believe that Frank didn't get a cat?,0.15,-0.005930694,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.005930694, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.005930694), TopLogprob(token='1', bytes=[49], logprob=-5.130931), TopLogprob(token=' ', bytes=[32], logprob=-13.630931), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.13093), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.31843)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.002480293, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.002480293), TopLogprob(token='<|end|>', bytes=None, logprob=-6.0024805), TopLogprob(token='<|end|>', bytes=None, logprob=-12.5024805), TopLogprob(token=',', bytes=[44], logprob=-16.00248), TopLogprob(token='\n', bytes=[10], logprob=-16.37748)]), ChatCompletionTokenLogprob(token='15', bytes=[49, 53], logprob=-2.1324036, top_logprobs=[TopLogprob(token='15', bytes=[49, 53], logprob=-2.1324036), TopLogprob(token='10', bytes=[49, 48], logprob=-2.2574036), TopLogprob(token='20', bytes=[50, 48], logprob=-2.3824036), TopLogprob(token='05', bytes=[48, 53], logprob=-2.3824036), TopLogprob(token='2', bytes=[50], logprob=-2.5074036)])]"
know,p,low_prior,Frank,Frank is allergic to cats.,Fact: Frank is allergic to cats. Sentence: Dorothy asks: Does Ronald know that Frank got a cat? Question: Does Dorothy believe that Frank got a cat?,Dorothy asks: Does Ronald know that Frank got a cat?,Does Dorothy believe that Frank got a cat?,Does Dorothy believe that Frank didn't get a cat?,1,-0.029751763,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.029751763, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.029751763), TopLogprob(token='0', bytes=[48], logprob=-3.5297518), TopLogprob(token=' ', bytes=[32], logprob=-14.029752), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.154752), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-17.15475)])]"
pretend,p,low_prior,Frank,Frank is allergic to cats.,Fact: Frank is allergic to cats. Sentence: Betty asks: Did Ryan pretend that Frank got a cat? Question: Does Betty believe that Frank got a cat?,Betty asks: Did Ryan pretend that Frank got a cat?,Does Betty believe that Frank got a cat?,Does Betty believe that Frank didn't get a cat?,0.01,-3.4524266e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.4524266e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.4524266e-05), TopLogprob(token='1', bytes=[49], logprob=-10.375034), TopLogprob(token=' ', bytes=[32], logprob=-13.000034), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.500034), TopLogprob(token='-', bytes=[45], logprob=-15.875034)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0052377875, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0052377875), TopLogprob(token='<|end|>', bytes=None, logprob=-5.2552376), TopLogprob(token='<|end|>', bytes=None, logprob=-12.755238), TopLogprob(token='<|end|>', bytes=None, logprob=-15.255238), TopLogprob(token='\n', bytes=[10], logprob=-15.505238)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-1.0946739, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-1.0946739), TopLogprob(token='02', bytes=[48, 50], logprob=-1.3446739), TopLogprob(token='03', bytes=[48, 51], logprob=-2.3446739), TopLogprob(token='05', bytes=[48, 53], logprob=-2.5946739), TopLogprob(token='00', bytes=[48, 48], logprob=-2.8446739)])]"
prove,p,low_prior,Frank,Frank is allergic to cats.,Fact: Frank is allergic to cats. Sentence: Daniel asks: Did Jacob prove that Frank got a cat? Question: Does Daniel believe that Frank got a cat?,Daniel asks: Did Jacob prove that Frank got a cat?,Does Daniel believe that Frank got a cat?,Does Daniel believe that Frank didn't get a cat?,0.10,-6.742448e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-6.742448e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-6.742448e-05), TopLogprob(token='1', bytes=[49], logprob=-9.625068), TopLogprob(token=' ', bytes=[32], logprob=-14.125068), TopLogprob(token='-', bytes=[45], logprob=-16.375067), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-17.000067)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0024786277, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0024786277), TopLogprob(token='<|end|>', bytes=None, logprob=-6.0024786), TopLogprob(token='<|end|>', bytes=None, logprob=-13.752479), TopLogprob(token='\n', bytes=[10], logprob=-14.502479), TopLogprob(token=',', bytes=[44], logprob=-15.002479)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.5098257, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.5098257), TopLogprob(token='15', bytes=[49, 53], logprob=-1.7598257), TopLogprob(token='12', bytes=[49, 50], logprob=-2.3848257), TopLogprob(token='20', bytes=[50, 48], logprob=-2.5098257), TopLogprob(token='05', bytes=[48, 53], logprob=-2.5098257)])]"
reveal,p,low_prior,Frank,Frank is allergic to cats.,Fact: Frank is allergic to cats. Sentence: Dorothy asks: Did Timothy reveal that Frank got a cat? Question: Does Dorothy believe that Frank got a cat?,Dorothy asks: Did Timothy reveal that Frank got a cat?,Does Dorothy believe that Frank got a cat?,Does Dorothy believe that Frank didn't get a cat?,0.10,-9.794062e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-9.794062e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-9.794062e-05), TopLogprob(token='1', bytes=[49], logprob=-9.250098), TopLogprob(token=' ', bytes=[32], logprob=-13.625098), TopLogprob(token='-', bytes=[45], logprob=-16.125097), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.875097)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0007110014, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0007110014), TopLogprob(token='<|end|>', bytes=None, logprob=-7.250711), TopLogprob(token=',', bytes=[44], logprob=-15.250711), TopLogprob(token='<|end|>', bytes=None, logprob=-15.250711), TopLogprob(token='\n', bytes=[10], logprob=-16.375711)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.1865928, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.1865928), TopLogprob(token='20', bytes=[50, 48], logprob=-1.4365928), TopLogprob(token='15', bytes=[49, 53], logprob=-1.9365928), TopLogprob(token='2', bytes=[50], logprob=-2.8115928), TopLogprob(token='05', bytes=[48, 53], logprob=-2.8115928)])]"
say,p,low_prior,Frank,Frank is allergic to cats.,Fact: Frank is allergic to cats. Sentence: Paul asks: Did Carol say that Frank got a cat? Question: Does Paul believe that Frank got a cat?,Paul asks: Did Carol say that Frank got a cat?,Does Paul believe that Frank got a cat?,Does Paul believe that Frank didn't get a cat?,0.05,-5.9153886e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.9153886e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.9153886e-06), TopLogprob(token='1', bytes=[49], logprob=-12.250006), TopLogprob(token=' ', bytes=[32], logprob=-14.375006), TopLogprob(token='-', bytes=[45], logprob=-16.625006), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-17.125006)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00026205103, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00026205103), TopLogprob(token='<|end|>', bytes=None, logprob=-8.250262), TopLogprob(token=',', bytes=[44], logprob=-14.500262), TopLogprob(token='<|end|>', bytes=None, logprob=-15.375262), TopLogprob(token=':', bytes=[58], logprob=-16.875261)]), ChatCompletionTokenLogprob(token='05', bytes=[48, 53], logprob=-1.5650259, top_logprobs=[TopLogprob(token='05', bytes=[48, 53], logprob=-1.5650259), TopLogprob(token='10', bytes=[49, 48], logprob=-1.6900259), TopLogprob(token='02', bytes=[48, 50], logprob=-2.1900258), TopLogprob(token='15', bytes=[49, 53], logprob=-2.3150258), TopLogprob(token='1', bytes=[49], logprob=-2.3150258)])]"
