verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,distribution,raw_probs
pretend,p,low_prior,Charley,Charley lives in Korea.,Fact: Charley lives in Korea. Sentence: Lisa asks: Did Gary pretend that Charley speaks Spanish? Question: Does Lisa believe that Charley speaks Spanish?,Lisa asks: Did Gary pretend that Charley speaks Spanish?,Does Lisa believe that Charley speaks Spanish?,Does Lisa believe that Charley doesn't speak Spanish?,0.01,-0.00044938055,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00044938055, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00044938055), TopLogprob(token='1', bytes=[49], logprob=-7.8547735), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.925738), TopLogprob(token=' ', bytes=[32], logprob=-12.36481), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.124099)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0016077012, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0016077012), TopLogprob(token='<|end|>', bytes=None, logprob=-6.435354), TopLogprob(token=' ', bytes=[32], logprob=-14.276947), TopLogprob(token='<|end|>', bytes=None, logprob=-14.52831), TopLogprob(token='\n', bytes=[10], logprob=-14.575068)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-1.3896599, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-1.3896599), TopLogprob(token='00', bytes=[48, 48], logprob=-1.6013641), TopLogprob(token='10', bytes=[49, 48], logprob=-1.996336), TopLogprob(token='05', bytes=[48, 53], logprob=-2.881649), TopLogprob(token='20', bytes=[50, 48], logprob=-3.0000343)])]"
prove,p,low_prior,Charley,Charley lives in Korea.,Fact: Charley lives in Korea. Sentence: Jennifer asks: Did Emily prove that Charley speaks Spanish? Question: Does Jennifer believe that Charley speaks Spanish?,Jennifer asks: Did Emily prove that Charley speaks Spanish?,Does Jennifer believe that Charley speaks Spanish?,Does Jennifer believe that Charley doesn't speak Spanish?,0.10,-0.0001004439,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0001004439, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0001004439), TopLogprob(token='1', bytes=[49], logprob=-9.6956625), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.340619), TopLogprob(token=' ', bytes=[32], logprob=-12.9462), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-14.145728)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0041572265, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0041572265), TopLogprob(token='<|end|>', bytes=None, logprob=-5.4858294), TopLogprob(token=' ', bytes=[32], logprob=-13.28268), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.755831), TopLogprob(token='\n', bytes=[10], logprob=-14.770334)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.1760697, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.1760697), TopLogprob(token='00', bytes=[48, 48], logprob=-2.0056176), TopLogprob(token='20', bytes=[50, 48], logprob=-2.0521798), TopLogprob(token='01', bytes=[48, 49], logprob=-2.186154), TopLogprob(token='05', bytes=[48, 53], logprob=-2.428206)])]"
reveal,p,low_prior,Charley,Charley lives in Korea.,Fact: Charley lives in Korea. Sentence: Kenneth asks: Did Ryan reveal that Charley speaks Spanish? Question: Does Kenneth believe that Charley speaks Spanish?,Kenneth asks: Did Ryan reveal that Charley speaks Spanish?,Does Kenneth believe that Charley speaks Spanish?,Does Kenneth believe that Charley doesn't speak Spanish?,0.10,-0.000107715314,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.000107715314, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.000107715314), TopLogprob(token='1', bytes=[49], logprob=-9.625802), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.269742), TopLogprob(token='I', bytes=[73], logprob=-13.371898), TopLogprob(token=' ', bytes=[32], logprob=-13.41616)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00166292, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00166292), TopLogprob(token='<|end|>', bytes=None, logprob=-6.4039607), TopLogprob(token=' ', bytes=[32], logprob=-13.083503), TopLogprob(token='\n', bytes=[10], logprob=-13.683056), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.970885)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.7588581, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.7588581), TopLogprob(token='20', bytes=[50, 48], logprob=-2.1051946), TopLogprob(token='00', bytes=[48, 48], logprob=-2.2760758), TopLogprob(token='01', bytes=[48, 49], logprob=-2.4547906), TopLogprob(token='15', bytes=[49, 53], logprob=-2.7937932)])]"
say,p,low_prior,Charley,Charley lives in Korea.,Fact: Charley lives in Korea. Sentence: Kimberly asks: Did Nicholas say that Charley speaks Spanish? Question: Does Kimberly believe that Charley speaks Spanish?,Kimberly asks: Did Nicholas say that Charley speaks Spanish?,Does Kimberly believe that Charley speaks Spanish?,Does Kimberly believe that Charley doesn't speak Spanish?,0.10,-0.00026538875,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00026538875, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00026538875), TopLogprob(token='1', bytes=[49], logprob=-8.489357), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.9808655), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.397217), TopLogprob(token=' ', bytes=[32], logprob=-13.061785)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0017580024, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0017580024), TopLogprob(token='<|end|>', bytes=None, logprob=-6.3459125), TopLogprob(token=' ', bytes=[32], logprob=-13.821026), TopLogprob(token=',', bytes=[44], logprob=-14.572296), TopLogprob(token='\n', bytes=[10], logprob=-15.050311)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.3805772, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.3805772), TopLogprob(token='20', bytes=[50, 48], logprob=-1.7556783), TopLogprob(token='15', bytes=[49, 53], logprob=-2.7218952), TopLogprob(token='05', bytes=[48, 53], logprob=-2.8146706), TopLogprob(token='2', bytes=[50], logprob=-2.8299694)])]"
see,p,low_prior,Charley,Charley lives in Korea.,Fact: Charley lives in Korea. Sentence: Larry asks: Did Jeffrey see that Charley speaks Spanish? Question: Does Larry believe that Charley speaks Spanish?,Larry asks: Did Jeffrey see that Charley speaks Spanish?,Does Larry believe that Charley speaks Spanish?,Does Larry believe that Charley doesn't speak Spanish?,0.10,-0.00027313698,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00027313698, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00027313698), TopLogprob(token='1', bytes=[49], logprob=-8.505678), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.779306), TopLogprob(token=' ', bytes=[32], logprob=-12.448933), TopLogprob(token='I', bytes=[73], logprob=-13.231892)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0007802038, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0007802038), TopLogprob(token='<|end|>', bytes=None, logprob=-7.164978), TopLogprob(token=' ', bytes=[32], logprob=-12.929377), TopLogprob(token='<|end|>', bytes=None, logprob=-13.780063), TopLogprob(token='\n', bytes=[10], logprob=-13.915197)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.3019218, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.3019218), TopLogprob(token='20', bytes=[50, 48], logprob=-1.9598904), TopLogprob(token='01', bytes=[48, 49], logprob=-2.1220398), TopLogprob(token='00', bytes=[48, 48], logprob=-2.5014744), TopLogprob(token='05', bytes=[48, 53], logprob=-3.0123367)])]"
suggest,p,low_prior,Charley,Charley lives in Korea.,Fact: Charley lives in Korea. Sentence: George asks: Did Timothy suggest that Charley speaks Spanish? Question: Does George believe that Charley speaks Spanish?,George asks: Did Timothy suggest that Charley speaks Spanish?,Does George believe that Charley speaks Spanish?,Does George believe that Charley doesn't speak Spanish?,0.10,-0.00025478328,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00025478328, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00025478328), TopLogprob(token='1', bytes=[49], logprob=-8.509341), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.082431), TopLogprob(token=' ', bytes=[32], logprob=-12.60661), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.357619)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0011520056, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0011520056), TopLogprob(token='<|end|>', bytes=None, logprob=-6.769123), TopLogprob(token=' ', bytes=[32], logprob=-13.697334), TopLogprob(token='\n', bytes=[10], logprob=-14.753851), TopLogprob(token=',', bytes=[44], logprob=-14.883264)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.4173003, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.4173003), TopLogprob(token='20', bytes=[50, 48], logprob=-2.0735598), TopLogprob(token='01', bytes=[48, 49], logprob=-2.489644), TopLogprob(token='00', bytes=[48, 48], logprob=-2.531005), TopLogprob(token='05', bytes=[48, 53], logprob=-2.6212053)])]"
think,p,low_prior,Charley,Charley lives in Korea.,Fact: Charley lives in Korea. Sentence: Brian asks: Does Rebecca think that Charley speaks Spanish? Question: Does Brian believe that Charley speaks Spanish?,Brian asks: Does Rebecca think that Charley speaks Spanish?,Does Brian believe that Charley speaks Spanish?,Does Brian believe that Charley doesn't speak Spanish?,0.20,-0.00041267683,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00041267683, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00041267683), TopLogprob(token='1', bytes=[49], logprob=-8.382621), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.71005), TopLogprob(token=' ', bytes=[32], logprob=-12.327485), TopLogprob(token='I', bytes=[73], logprob=-12.816218)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0004926258, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0004926258), TopLogprob(token='<|end|>', bytes=None, logprob=-7.6245885), TopLogprob(token=' ', bytes=[32], logprob=-13.25426), TopLogprob(token=',', bytes=[44], logprob=-14.361513), TopLogprob(token='\n', bytes=[10], logprob=-14.716288)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-2.2441275, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-2.2441275), TopLogprob(token='2', bytes=[50], logprob=-2.3495066), TopLogprob(token='10', bytes=[49, 48], logprob=-2.424349), TopLogprob(token='25', bytes=[50, 53], logprob=-2.5672648), TopLogprob(token='01', bytes=[48, 49], logprob=-2.7195132)])]"
polar,p,low_prior,Charley,Charley lives in Korea.,Fact: Charley lives in Korea. Sentence: Larry asks: Does Charley speak Spanish? Question: Does Larry believe that Charley speaks Spanish?,Larry asks: Does Charley speak Spanish?,Does Larry believe that Charley speaks Spanish?,,0.10,-0.00045760558,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00045760558, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00045760558), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.342829), TopLogprob(token='1', bytes=[49], logprob=-8.579338), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.142479), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-12.388744)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.024499452, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.024499452), TopLogprob(token='<|end|>', bytes=None, logprob=-3.722301), TopLogprob(token=' ', bytes=[32], logprob=-11.367109), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-12.624707), TopLogprob(token='\n', bytes=[10], logprob=-12.682776)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-0.8870238, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-0.8870238), TopLogprob(token='05', bytes=[48, 53], logprob=-1.5479926), TopLogprob(token='01', bytes=[48, 49], logprob=-1.9793929), TopLogprob(token='00', bytes=[48, 48], logprob=-2.0347652), TopLogprob(token='1', bytes=[49], logprob=-2.9654427)])]"
acknowledge,p,low_prior,Mia,Mia is a nun.,Fact: Mia is a nun. Sentence: Scott asks: Did Laura acknowledge that Mia drank 2 cocktails last night? Question: Does Scott believe that Mia drank 2 cocktails last night?,Scott asks: Did Laura acknowledge that Mia drank 2 cocktails last night?,Does Scott believe that Mia drank 2 cocktails last night?,Does Scott believe that Mia didn't drink 2 cocktails last night?,0.10,-0.00025299523,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00025299523, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00025299523), TopLogprob(token='1', bytes=[49], logprob=-8.401977), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.791217), TopLogprob(token=' ', bytes=[32], logprob=-12.99772), TopLogprob(token='I', bytes=[73], logprob=-13.116189)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0024002704, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0024002704), TopLogprob(token='<|end|>', bytes=None, logprob=-6.0345373), TopLogprob(token=' ', bytes=[32], logprob=-14.143042), TopLogprob(token='\n', bytes=[10], logprob=-14.182645), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.608365)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.8183033, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.8183033), TopLogprob(token='01', bytes=[48, 49], logprob=-1.9785855), TopLogprob(token='20', bytes=[50, 48], logprob=-2.351907), TopLogprob(token='00', bytes=[48, 48], logprob=-2.7146733), TopLogprob(token='95', bytes=[57, 53], logprob=-2.7283452)])]"
admit,p,low_prior,Mia,Mia is a nun.,Fact: Mia is a nun. Sentence: Sandra asks: Did Ronald admit that Mia drank 2 cocktails last night? Question: Does Sandra believe that Mia drank 2 cocktails last night?,Sandra asks: Did Ronald admit that Mia drank 2 cocktails last night?,Does Sandra believe that Mia drank 2 cocktails last night?,Does Sandra believe that Mia didn't drink 2 cocktails last night?,0.10,-0.0011133048,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0011133048, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0011133048), TopLogprob(token='1', bytes=[49], logprob=-6.907537), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.454389), TopLogprob(token='I', bytes=[73], logprob=-11.4740305), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.717572)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.000688725, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.000688725), TopLogprob(token='<|end|>', bytes=None, logprob=-7.283695), TopLogprob(token=' ', bytes=[32], logprob=-14.539404), TopLogprob(token='\n', bytes=[10], logprob=-14.981657), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-15.013735)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.8866031, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.8866031), TopLogprob(token='95', bytes=[57, 53], logprob=-2.2654445), TopLogprob(token='90', bytes=[57, 48], logprob=-2.2859962), TopLogprob(token='20', bytes=[50, 48], logprob=-2.3618667), TopLogprob(token='85', bytes=[56, 53], logprob=-2.424836)])]"
announce,p,low_prior,Mia,Mia is a nun.,Fact: Mia is a nun. Sentence: Donna asks: Did Amanda announce that Mia drank 2 cocktails last night? Question: Does Donna believe that Mia drank 2 cocktails last night?,Donna asks: Did Amanda announce that Mia drank 2 cocktails last night?,Does Donna believe that Mia drank 2 cocktails last night?,Does Donna believe that Mia didn't drink 2 cocktails last night?,0.00,-0.00082546816,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00082546816, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00082546816), TopLogprob(token='1', bytes=[49], logprob=-7.1405063), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.807316), TopLogprob(token=' ', bytes=[32], logprob=-12.271122), TopLogprob(token='I', bytes=[73], logprob=-12.835894)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.01127393, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.01127393), TopLogprob(token='<|end|>', bytes=None, logprob=-4.491363), TopLogprob(token=' ', bytes=[32], logprob=-13.575783), TopLogprob(token='\n', bytes=[10], logprob=-13.584132), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.810562)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.9127599, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.9127599), TopLogprob(token='01', bytes=[48, 49], logprob=-1.5835744), TopLogprob(token='10', bytes=[49, 48], logprob=-1.823515), TopLogprob(token='05', bytes=[48, 53], logprob=-3.11306), TopLogprob(token='20', bytes=[50, 48], logprob=-3.3723602)])]"
annoyed,p,low_prior,Mia,Mia is a nun.,Fact: Mia is a nun. Sentence: Steven asks: Is Ronald annoyed that Mia drank 2 cocktails last night? Question: Does Steven believe that Mia drank 2 cocktails last night?,Steven asks: Is Ronald annoyed that Mia drank 2 cocktails last night?,Does Steven believe that Mia drank 2 cocktails last night?,Does Steven believe that Mia didn't drink 2 cocktails last night?,0.95,-0.00075530855,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00075530855, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00075530855), TopLogprob(token='1', bytes=[49], logprob=-7.269966), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.043596), TopLogprob(token=' ', bytes=[32], logprob=-12.451918), TopLogprob(token='I', bytes=[73], logprob=-12.555511)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00053170626, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00053170626), TopLogprob(token='<|end|>', bytes=None, logprob=-7.548784), TopLogprob(token=' ', bytes=[32], logprob=-13.720172), TopLogprob(token='\n', bytes=[10], logprob=-13.783215), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.076619)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.4760203, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.4760203), TopLogprob(token='85', bytes=[56, 53], logprob=-1.9980731), TopLogprob(token='90', bytes=[57, 48], logprob=-2.0567775), TopLogprob(token='75', bytes=[55, 53], logprob=-2.5914245), TopLogprob(token='10', bytes=[49, 48], logprob=-2.9771953)])]"
