verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
think,p,high_prior,Emma,Emma is in law school.,Fact: Emma is in law school. Sentence: Edward asks: Does Eric think that Emma studied on Saturday morning? Question: Is Edward certain that Emma studied on Saturday morning?,Edward asks: Does Eric think that Emma studied on Saturday morning?,Is Edward certain that Emma studied on Saturday morning?,Is Edward certain that Emma didn't study on Saturday morning?,0.00,-0.621264041753,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.1279553e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.1279553e-05), TopLogprob(token='1', bytes=[49], logprob=-11.500011), TopLogprob(token=' ', bytes=[32], logprob=-14.000011), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.750011), TopLogprob(token='-', bytes=[45], logprob=-17.500011)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0024794622, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0024794622), TopLogprob(token='<|end|>', bytes=None, logprob=-6.0024796), TopLogprob(token='<|end|>', bytes=None, logprob=-13.00248), TopLogprob(token=',', bytes=[44], logprob=-15.37748), TopLogprob(token='<|end|>', bytes=None, logprob=-15.62748)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.6187733, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.6187733), TopLogprob(token='10', bytes=[49, 48], logprob=-2.1187732), TopLogprob(token='02', bytes=[48, 50], logprob=-2.8687732), TopLogprob(token='<|end|>', bytes=None, logprob=-2.9937732), TopLogprob(token='05', bytes=[48, 53], logprob=-3.3687732)])]"
polar,p,high_prior,Emma,Emma is in law school.,Fact: Emma is in law school. Sentence: Cynthia asks: Did Emma study on Saturday morning? Question: Is Cynthia certain that Emma studied on Saturday morning?,Cynthia asks: Did Emma study on Saturday morning?,Is Cynthia certain that Emma studied on Saturday morning?,,0.00,-0.445652636562,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.723352e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.723352e-06), TopLogprob(token='1', bytes=[49], logprob=-12.375005), TopLogprob(token=' ', bytes=[32], logprob=-14.750005), TopLogprob(token='-', bytes=[45], logprob=-18.125004), TopLogprob(token='#', bytes=[35], logprob=-18.500004)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00020461321, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00020461321), TopLogprob(token='<|end|>', bytes=None, logprob=-8.500205), TopLogprob(token='<|end|>', bytes=None, logprob=-14.750205), TopLogprob(token=',', bytes=[44], logprob=-15.500205), TopLogprob(token='\n', bytes=[10], logprob=-16.625204)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.4454433, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.4454433), TopLogprob(token='10', bytes=[49, 48], logprob=-2.0704434), TopLogprob(token='<|end|>', bytes=None, logprob=-2.8204434), TopLogprob(token='02', bytes=[48, 50], logprob=-3.4454434), TopLogprob(token='05', bytes=[48, 53], logprob=-3.6954434)])]"
acknowledge,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Brian asks: Did Stephanie acknowledge that Julian dances salsa? Question: Is Brian certain that Julian dances salsa?,Brian asks: Did Stephanie acknowledge that Julian dances salsa?,Is Brian certain that Julian dances salsa?,Is Brian certain that Julian doesn't dance salsa?,0.90,-1.6244033820000001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.42870656, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.42870656), TopLogprob(token='1', bytes=[49], logprob=-1.0537065), TopLogprob(token=' ', bytes=[32], logprob=-12.803706), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.928706), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.803706)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.005241822, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.005241822), TopLogprob(token='<|end|>', bytes=None, logprob=-5.255242), TopLogprob(token='<|end|>', bytes=None, logprob=-12.005241), TopLogprob(token=',', bytes=[44], logprob=-14.630241), TopLogprob(token='<|end|>', bytes=None, logprob=-15.255241)]), ChatCompletionTokenLogprob(token='90', bytes=[57, 48], logprob=-1.190455, top_logprobs=[TopLogprob(token='90', bytes=[57, 48], logprob=-1.190455), TopLogprob(token='9', bytes=[57], logprob=-1.815455), TopLogprob(token='85', bytes=[56, 53], logprob=-1.940455), TopLogprob(token='95', bytes=[57, 53], logprob=-2.190455), TopLogprob(token='80', bytes=[56, 48], logprob=-2.190455)])]"
admit,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Paul asks: Did Deborah admit that Julian dances salsa? Question: Is Paul certain that Julian dances salsa?,Paul asks: Did Deborah admit that Julian dances salsa?,Is Paul certain that Julian dances salsa?,Is Paul certain that Julian doesn't dance salsa?,0.2,-1.6294700973,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0015048631, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0015048631), TopLogprob(token='1', bytes=[49], logprob=-6.501505), TopLogprob(token=' ', bytes=[32], logprob=-13.501505), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.751505), TopLogprob(token='-', bytes=[45], logprob=-16.251505)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0067286342, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0067286342), TopLogprob(token='<|end|>', bytes=None, logprob=-5.0067286), TopLogprob(token='<|end|>', bytes=None, logprob=-11.506728), TopLogprob(token=',', bytes=[44], logprob=-13.756728), TopLogprob(token='<|end|>', bytes=None, logprob=-14.381728)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.6212366, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.6212366), TopLogprob(token='3', bytes=[51], logprob=-1.8712366), TopLogprob(token='20', bytes=[50, 48], logprob=-1.8712366), TopLogprob(token='30', bytes=[51, 48], logprob=-2.2462366), TopLogprob(token='15', bytes=[49, 53], logprob=-2.7462366)])]"
announce,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Lisa asks: Did Ronald announce that Julian dances salsa? Question: Is Lisa certain that Julian dances salsa?,Lisa asks: Did Ronald announce that Julian dances salsa?,Is Lisa certain that Julian dances salsa?,Is Lisa certain that Julian doesn't dance salsa?,0.2,-2.04582725379,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00012487332, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00012487332), TopLogprob(token='1', bytes=[49], logprob=-9.000125), TopLogprob(token=' ', bytes=[32], logprob=-13.875125), TopLogprob(token='-', bytes=[45], logprob=-16.000124), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-17.125124)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00043198047, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00043198047), TopLogprob(token='<|end|>', bytes=None, logprob=-7.750432), TopLogprob(token='<|end|>', bytes=None, logprob=-14.500432), TopLogprob(token=',', bytes=[44], logprob=-15.250432), TopLogprob(token='\n', bytes=[10], logprob=-16.250431)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-2.0452704, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-2.0452704), TopLogprob(token='10', bytes=[49, 48], logprob=-2.0452704), TopLogprob(token='20', bytes=[50, 48], logprob=-2.2952704), TopLogprob(token='00', bytes=[48, 48], logprob=-2.2952704), TopLogprob(token='<|end|>', bytes=None, logprob=-2.2952704)])]"
annoyed,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Kathleen asks: Is Jacob annoyed that Julian dances salsa? Question: Is Kathleen certain that Julian dances salsa?,Kathleen asks: Is Jacob annoyed that Julian dances salsa?,Is Kathleen certain that Julian dances salsa?,Is Kathleen certain that Julian doesn't dance salsa?,0.95,-1.4369855364000002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.38687637, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.38687637), TopLogprob(token='1', bytes=[49], logprob=-1.1368763), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.386876), TopLogprob(token=' ', bytes=[32], logprob=-13.636876), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.011876)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0040851664, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0040851664), TopLogprob(token='<|end|>', bytes=None, logprob=-5.504085), TopLogprob(token='<|end|>', bytes=None, logprob=-12.254086), TopLogprob(token=',', bytes=[44], logprob=-14.754086), TopLogprob(token='\n', bytes=[10], logprob=-15.004086)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.046024, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.046024), TopLogprob(token='90', bytes=[57, 48], logprob=-1.421024), TopLogprob(token='9', bytes=[57], logprob=-1.921024), TopLogprob(token='85', bytes=[56, 53], logprob=-2.4210238), TopLogprob(token='80', bytes=[56, 48], logprob=-2.7960238)])]"
right,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Cynthia asks: Is Jacob right that Julian dances salsa? Question: Is Cynthia certain that Julian dances salsa?,Cynthia asks: Is Jacob right that Julian dances salsa?,Is Cynthia certain that Julian dances salsa?,Is Cynthia certain that Julian doesn't dance salsa?,0.2,-1.5902765309420002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.6683042e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.6683042e-05), TopLogprob(token='1', bytes=[49], logprob=-10.000047), TopLogprob(token=' ', bytes=[32], logprob=-14.250047), TopLogprob(token='-', bytes=[45], logprob=-16.000046), TopLogprob(token='```', bytes=[96, 96, 96], logprob=-16.750046)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0009151479, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0009151479), TopLogprob(token='<|end|>', bytes=None, logprob=-7.000915), TopLogprob(token='<|end|>', bytes=None, logprob=-13.000916), TopLogprob(token=',', bytes=[44], logprob=-15.250916), TopLogprob(token='۔', bytes=[219, 148], logprob=-16.125916)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.5893147, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.5893147), TopLogprob(token='10', bytes=[49, 48], logprob=-1.8393147), TopLogprob(token='15', bytes=[49, 53], logprob=-2.0893147), TopLogprob(token='20', bytes=[50, 48], logprob=-2.0893147), TopLogprob(token='1', bytes=[49], logprob=-2.7143147)])]"
confess,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Jennifer asks: Did Jonathan confess that Julian dances salsa? Question: Is Jennifer certain that Julian dances salsa?,Jennifer asks: Did Jonathan confess that Julian dances salsa?,Is Jennifer certain that Julian dances salsa?,Is Jennifer certain that Julian doesn't dance salsa?,0.20,-1.8649543014699999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00038205247, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00038205247), TopLogprob(token='1', bytes=[49], logprob=-7.875382), TopLogprob(token=' ', bytes=[32], logprob=-13.500382), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.500381), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.687881)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.006724249, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.006724249), TopLogprob(token='<|end|>', bytes=None, logprob=-5.0067244), TopLogprob(token='<|end|>', bytes=None, logprob=-11.756724), TopLogprob(token='<|end|>', bytes=None, logprob=-15.006724), TopLogprob(token='\n', bytes=[10], logprob=-15.756724)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.857848, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.857848), TopLogprob(token='10', bytes=[49, 48], logprob=-1.857848), TopLogprob(token='2', bytes=[50], logprob=-2.2328482), TopLogprob(token='15', bytes=[49, 53], logprob=-2.6078482), TopLogprob(token='00', bytes=[48, 48], logprob=-2.8578482)])]"
confirm,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: George asks: Did Stephanie confirm that Julian dances salsa? Question: Is George certain that Julian dances salsa?,George asks: Did Stephanie confirm that Julian dances salsa?,Is George certain that Julian dances salsa?,Is George certain that Julian doesn't dance salsa?,0.2,-1.4473954790799999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.166338e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.166338e-05), TopLogprob(token='1', bytes=[49], logprob=-10.375031), TopLogprob(token=' ', bytes=[32], logprob=-15.250031), TopLogprob(token='-', bytes=[45], logprob=-17.250032), TopLogprob(token='```', bytes=[96, 96, 96], logprob=-17.250032)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0001245157, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0001245157), TopLogprob(token='<|end|>', bytes=None, logprob=-9.000125), TopLogprob(token=',', bytes=[44], logprob=-14.750125), TopLogprob(token='<|end|>', bytes=None, logprob=-15.250125), TopLogprob(token='\u200b.', bytes=[226, 128, 139, 46], logprob=-17.125124)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.4472393, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.4472393), TopLogprob(token='10', bytes=[49, 48], logprob=-1.6972393), TopLogprob(token='20', bytes=[50, 48], logprob=-1.9472393), TopLogprob(token='1', bytes=[49], logprob=-2.1972394), TopLogprob(token='15', bytes=[49, 53], logprob=-2.5722394)])]"
demonstrate,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Donna asks: Did Ryan demonstrate that Julian dances salsa? Question: Is Donna certain that Julian dances salsa?,Donna asks: Did Ryan demonstrate that Julian dances salsa?,Is Donna certain that Julian dances salsa?,Is Donna certain that Julian doesn't dance salsa?,0.00,-1.3931645207199999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00016003472, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00016003472), TopLogprob(token='1', bytes=[49], logprob=-8.75016), TopLogprob(token=' ', bytes=[32], logprob=-14.12516), TopLogprob(token='```', bytes=[96, 96, 96], logprob=-16.62516), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.75016)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.008619186, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.008619186), TopLogprob(token='<|end|>', bytes=None, logprob=-4.7586193), TopLogprob(token='<|end|>', bytes=None, logprob=-12.758619), TopLogprob(token='\n', bytes=[10], logprob=-15.008619), TopLogprob(token='<|end|>', bytes=None, logprob=-15.008619)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-1.3843853, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-1.3843853), TopLogprob(token='02', bytes=[48, 50], logprob=-2.1343853), TopLogprob(token='2', bytes=[50], logprob=-2.7593853), TopLogprob(token='10', bytes=[49, 48], logprob=-3.0093853), TopLogprob(token='01', bytes=[48, 49], logprob=-3.0093853)])]"
discover,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Christopher asks: Did Michelle discover that Julian dances salsa? Question: Is Christopher certain that Julian dances salsa?,Christopher asks: Did Michelle discover that Julian dances salsa?,Is Christopher certain that Julian dances salsa?,Is Christopher certain that Julian doesn't dance salsa?,0.2,-2.151829305054,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.3596854e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.3596854e-05), TopLogprob(token='1', bytes=[49], logprob=-9.875053), TopLogprob(token=' ', bytes=[32], logprob=-13.375053), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.250053), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.625053)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0019347082, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0019347082), TopLogprob(token='<|end|>', bytes=None, logprob=-6.2519345), TopLogprob(token='<|end|>', bytes=None, logprob=-12.251935), TopLogprob(token=',', bytes=[44], logprob=-15.251935), TopLogprob(token='<|end|>', bytes=None, logprob=-15.376935)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-2.149841, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-2.149841), TopLogprob(token='12', bytes=[49, 50], logprob=-2.399841), TopLogprob(token='15', bytes=[49, 53], logprob=-2.649841), TopLogprob(token='02', bytes=[48, 50], logprob=-2.899841), TopLogprob(token='18', bytes=[49, 56], logprob=-3.274841)])]"
establish,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Edward asks: Did Laura establish that Julian dances salsa? Question: Is Edward certain that Julian dances salsa?,Edward asks: Did Laura establish that Julian dances salsa?,Is Edward certain that Julian dances salsa?,Is Edward certain that Julian doesn't dance salsa?,0.10,-1.66796812524,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.312004e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.312004e-05), TopLogprob(token='1', bytes=[49], logprob=-9.875053), TopLogprob(token=' ', bytes=[32], logprob=-13.750053), TopLogprob(token='-', bytes=[45], logprob=-15.875053), TopLogprob(token='```', bytes=[96, 96, 96], logprob=-16.500053)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0009142052, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0009142052), TopLogprob(token='<|end|>', bytes=None, logprob=-7.000914), TopLogprob(token='<|end|>', bytes=None, logprob=-13.500915), TopLogprob(token=',', bytes=[44], logprob=-15.375915), TopLogprob(token='\n', bytes=[10], logprob=-15.375915)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.6670008, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.6670008), TopLogprob(token='2', bytes=[50], logprob=-1.7920008), TopLogprob(token='15', bytes=[49, 53], logprob=-2.1670008), TopLogprob(token='20', bytes=[50, 48], logprob=-2.2920008), TopLogprob(token='1', bytes=[49], logprob=-2.6670008)])]"
