verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question
acknowledge,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Paul asks: Did Jeffrey acknowledge that Josh learned to ride a bike yesterday? Question: Is Paul certain that Josh learned to ride a bike yesterday?,Paul asks: Did Jeffrey acknowledge that Josh learned to ride a bike yesterday?,Is Paul certain that Josh learned to ride a bike yesterday?,Is Paul certain that Josh didn't learn to ride a bike yesterday?
admit,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Cynthia asks: Did Jacob admit that Josh learned to ride a bike yesterday? Question: Is Cynthia certain that Josh learned to ride a bike yesterday?,Cynthia asks: Did Jacob admit that Josh learned to ride a bike yesterday?,Is Cynthia certain that Josh learned to ride a bike yesterday?,Is Cynthia certain that Josh didn't learn to ride a bike yesterday?
announce,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Nancy asks: Did Jacob announce that Josh learned to ride a bike yesterday? Question: Is Nancy certain that Josh learned to ride a bike yesterday?,Nancy asks: Did Jacob announce that Josh learned to ride a bike yesterday?,Is Nancy certain that Josh learned to ride a bike yesterday?,Is Nancy certain that Josh didn't learn to ride a bike yesterday?
annoyed,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Cynthia asks: Is Deborah annoyed that Josh learned to ride a bike yesterday? Question: Is Cynthia certain that Josh learned to ride a bike yesterday?,Cynthia asks: Is Deborah annoyed that Josh learned to ride a bike yesterday?,Is Cynthia certain that Josh learned to ride a bike yesterday?,Is Cynthia certain that Josh didn't learn to ride a bike yesterday?
right,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Larry asks: Is Jeffrey right that Josh learned to ride a bike yesterday? Question: Is Larry certain that Josh learned to ride a bike yesterday?,Larry asks: Is Jeffrey right that Josh learned to ride a bike yesterday?,Is Larry certain that Josh learned to ride a bike yesterday?,Is Larry certain that Josh didn't learn to ride a bike yesterday?
confess,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Ashley asks: Did Eric confess that Josh learned to ride a bike yesterday? Question: Is Ashley certain that Josh learned to ride a bike yesterday?,Ashley asks: Did Eric confess that Josh learned to ride a bike yesterday?,Is Ashley certain that Josh learned to ride a bike yesterday?,Is Ashley certain that Josh didn't learn to ride a bike yesterday?
confirm,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Sandra asks: Did Jacob confirm that Josh learned to ride a bike yesterday? Question: Is Sandra certain that Josh learned to ride a bike yesterday?,Sandra asks: Did Jacob confirm that Josh learned to ride a bike yesterday?,Is Sandra certain that Josh learned to ride a bike yesterday?,Is Sandra certain that Josh didn't learn to ride a bike yesterday?
demonstrate,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Nancy asks: Did Michelle demonstrate that Josh learned to ride a bike yesterday? Question: Is Nancy certain that Josh learned to ride a bike yesterday?,Nancy asks: Did Michelle demonstrate that Josh learned to ride a bike yesterday?,Is Nancy certain that Josh learned to ride a bike yesterday?,Is Nancy certain that Josh didn't learn to ride a bike yesterday?
discover,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Kimberly asks: Did Jacob discover that Josh learned to ride a bike yesterday? Question: Is Kimberly certain that Josh learned to ride a bike yesterday?,Kimberly asks: Did Jacob discover that Josh learned to ride a bike yesterday?,Is Kimberly certain that Josh learned to ride a bike yesterday?,Is Kimberly certain that Josh didn't learn to ride a bike yesterday?
establish,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: George asks: Did Amanda establish that Josh learned to ride a bike yesterday? Question: Is George certain that Josh learned to ride a bike yesterday?,George asks: Did Amanda establish that Josh learned to ride a bike yesterday?,Is George certain that Josh learned to ride a bike yesterday?,Is George certain that Josh didn't learn to ride a bike yesterday?
hear,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Steven asks: Did Sharon hear that Josh learned to ride a bike yesterday? Question: Is Steven certain that Josh learned to ride a bike yesterday?,Steven asks: Did Sharon hear that Josh learned to ride a bike yesterday?,Is Steven certain that Josh learned to ride a bike yesterday?,Is Steven certain that Josh didn't learn to ride a bike yesterday?
inform,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Sandra asks: Did Laura inform Jane that Josh learned to ride a bike yesterday? Question: Is Sandra certain that Josh learned to ride a bike yesterday?,Sandra asks: Did Laura inform Jane that Josh learned to ride a bike yesterday?,Is Sandra certain that Josh learned to ride a bike yesterday?,Is Sandra certain that Josh didn't learn to ride a bike yesterday?
know,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Dorothy asks: Does Timothy know that Josh learned to ride a bike yesterday? Question: Is Dorothy certain that Josh learned to ride a bike yesterday?,Dorothy asks: Does Timothy know that Josh learned to ride a bike yesterday?,Is Dorothy certain that Josh learned to ride a bike yesterday?,Is Dorothy certain that Josh didn't learn to ride a bike yesterday?
pretend,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Sandra asks: Did Sharon pretend that Josh learned to ride a bike yesterday? Question: Is Sandra certain that Josh learned to ride a bike yesterday?,Sandra asks: Did Sharon pretend that Josh learned to ride a bike yesterday?,Is Sandra certain that Josh learned to ride a bike yesterday?,Is Sandra certain that Josh didn't learn to ride a bike yesterday?
prove,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Karen asks: Did Emily prove that Josh learned to ride a bike yesterday? Question: Is Karen certain that Josh learned to ride a bike yesterday?,Karen asks: Did Emily prove that Josh learned to ride a bike yesterday?,Is Karen certain that Josh learned to ride a bike yesterday?,Is Karen certain that Josh didn't learn to ride a bike yesterday?
reveal,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Cynthia asks: Did Deborah reveal that Josh learned to ride a bike yesterday? Question: Is Cynthia certain that Josh learned to ride a bike yesterday?,Cynthia asks: Did Deborah reveal that Josh learned to ride a bike yesterday?,Is Cynthia certain that Josh learned to ride a bike yesterday?,Is Cynthia certain that Josh didn't learn to ride a bike yesterday?
say,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Scott asks: Did Amanda say that Josh learned to ride a bike yesterday? Question: Is Scott certain that Josh learned to ride a bike yesterday?,Scott asks: Did Amanda say that Josh learned to ride a bike yesterday?,Is Scott certain that Josh learned to ride a bike yesterday?,Is Scott certain that Josh didn't learn to ride a bike yesterday?
see,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Kimberly asks: Did Amanda see that Josh learned to ride a bike yesterday? Question: Is Kimberly certain that Josh learned to ride a bike yesterday?,Kimberly asks: Did Amanda see that Josh learned to ride a bike yesterday?,Is Kimberly certain that Josh learned to ride a bike yesterday?,Is Kimberly certain that Josh didn't learn to ride a bike yesterday?
suggest,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Kenneth asks: Did Stephanie suggest that Josh learned to ride a bike yesterday? Question: Is Kenneth certain that Josh learned to ride a bike yesterday?,Kenneth asks: Did Stephanie suggest that Josh learned to ride a bike yesterday?,Is Kenneth certain that Josh learned to ride a bike yesterday?,Is Kenneth certain that Josh didn't learn to ride a bike yesterday?
think,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Brian asks: Does Ronald think that Josh learned to ride a bike yesterday? Question: Is Brian certain that Josh learned to ride a bike yesterday?,Brian asks: Does Ronald think that Josh learned to ride a bike yesterday?,Is Brian certain that Josh learned to ride a bike yesterday?,Is Brian certain that Josh didn't learn to ride a bike yesterday?
polar,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Brian asks: Did Josh learn to ride a bike yesterday? Question: Is Brian certain that Josh learned to ride a bike yesterday?,Brian asks: Did Josh learn to ride a bike yesterday?,Is Brian certain that Josh learned to ride a bike yesterday?,
acknowledge,p,high_prior,Owen,Owen lives in Chicago.,Fact: Owen lives in Chicago. Sentence: Tyler asks: Did Emily acknowledge that Owen shoveled snow last winter? Question: Is Tyler certain that Owen shoveled snow last winter?,Tyler asks: Did Emily acknowledge that Owen shoveled snow last winter?,Is Tyler certain that Owen shoveled snow last winter?,Is Tyler certain that Owen didn't shovel snow last winter?
admit,p,high_prior,Owen,Owen lives in Chicago.,Fact: Owen lives in Chicago. Sentence: Larry asks: Did Laura admit that Owen shoveled snow last winter? Question: Is Larry certain that Owen shoveled snow last winter?,Larry asks: Did Laura admit that Owen shoveled snow last winter?,Is Larry certain that Owen shoveled snow last winter?,Is Larry certain that Owen didn't shovel snow last winter?
announce,p,high_prior,Owen,Owen lives in Chicago.,Fact: Owen lives in Chicago. Sentence: Scott asks: Did Rebecca announce that Owen shoveled snow last winter? Question: Is Scott certain that Owen shoveled snow last winter?,Scott asks: Did Rebecca announce that Owen shoveled snow last winter?,Is Scott certain that Owen shoveled snow last winter?,Is Scott certain that Owen didn't shovel snow last winter?
annoyed,p,high_prior,Owen,Owen lives in Chicago.,Fact: Owen lives in Chicago. Sentence: Kevin asks: Is Emily annoyed that Owen shoveled snow last winter? Question: Is Kevin certain that Owen shoveled snow last winter?,Kevin asks: Is Emily annoyed that Owen shoveled snow last winter?,Is Kevin certain that Owen shoveled snow last winter?,Is Kevin certain that Owen didn't shovel snow last winter?
right,p,high_prior,Owen,Owen lives in Chicago.,Fact: Owen lives in Chicago. Sentence: Dorothy asks: Is Jason right that Owen shoveled snow last winter? Question: Is Dorothy certain that Owen shoveled snow last winter?,Dorothy asks: Is Jason right that Owen shoveled snow last winter?,Is Dorothy certain that Owen shoveled snow last winter?,Is Dorothy certain that Owen didn't shovel snow last winter?
confess,p,high_prior,Owen,Owen lives in Chicago.,Fact: Owen lives in Chicago. Sentence: Daniel asks: Did Rebecca confess that Owen shoveled snow last winter? Question: Is Daniel certain that Owen shoveled snow last winter?,Daniel asks: Did Rebecca confess that Owen shoveled snow last winter?,Is Daniel certain that Owen shoveled snow last winter?,Is Daniel certain that Owen didn't shovel snow last winter?
confirm,p,high_prior,Owen,Owen lives in Chicago.,Fact: Owen lives in Chicago. Sentence: Larry asks: Did Jonathan confirm that Owen shoveled snow last winter? Question: Is Larry certain that Owen shoveled snow last winter?,Larry asks: Did Jonathan confirm that Owen shoveled snow last winter?,Is Larry certain that Owen shoveled snow last winter?,Is Larry certain that Owen didn't shovel snow last winter?
demonstrate,p,high_prior,Owen,Owen lives in Chicago.,Fact: Owen lives in Chicago. Sentence: Scott asks: Did Gary demonstrate that Owen shoveled snow last winter? Question: Is Scott certain that Owen shoveled snow last winter?,Scott asks: Did Gary demonstrate that Owen shoveled snow last winter?,Is Scott certain that Owen shoveled snow last winter?,Is Scott certain that Owen didn't shovel snow last winter?
discover,p,high_prior,Owen,Owen lives in Chicago.,Fact: Owen lives in Chicago. Sentence: Ashley asks: Did Jacob discover that Owen shoveled snow last winter? Question: Is Ashley certain that Owen shoveled snow last winter?,Ashley asks: Did Jacob discover that Owen shoveled snow last winter?,Is Ashley certain that Owen shoveled snow last winter?,Is Ashley certain that Owen didn't shovel snow last winter?
establish,p,high_prior,Owen,Owen lives in Chicago.,Fact: Owen lives in Chicago. Sentence: Kevin asks: Did Carol establish that Owen shoveled snow last winter? Question: Is Kevin certain that Owen shoveled snow last winter?,Kevin asks: Did Carol establish that Owen shoveled snow last winter?,Is Kevin certain that Owen shoveled snow last winter?,Is Kevin certain that Owen didn't shovel snow last winter?
